case,geometry_spec,target_geometry_file,L_mm,AR,channel_length_mm,x_points_mm,deltas_mm,inlet_height_mm,Uin_mps
channel_45,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_45.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_45.step,150,10,1500.0,"[0.0, 99.5571428290631, 135.17140261259635, 512.0582424129881, 571.272524967013, 706.5551872313341, 791.8893197421718, 895.8190028170856, 940.053033061818, 1028.7257813237368, 1500.0]","[-16.062030766590144, 9.73162907231324, -3.14872812096543, -8.95938792792495, 2.869748221146132, -28.148494984619262, 43.97435086676188, 28.64770818334766, 21.74531694583638, -2.811663268744276, -31.24105900862976]",117.87593846681972,0.1
channel_46,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_46.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_46.step,150,10,1500.0,"[0.0, 142.21115968251908, 230.24901549088997, 274.261065448371, 322.123019710078, 733.4031038852336, 908.185830454921, 989.2194110527512, 1181.034927699205, 1293.8188309875754, 1500.0]","[-5.58093573716647, 12.51122843377481, -44.79221046719322, 44.40316485700602, -19.71932526322604, -39.41432041138603, -3.7564162617137455, -33.38729485361624, -31.290596085818187, 11.905453172718914, -9.636534758679005]",138.83812852566706,0.1
channel_47,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_47.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_47.step,150,10,1500.0,"[0.0, 309.2608989967677, 386.27130881874336, 706.9477512092761, 821.3139657450914, 899.4709185257359, 1017.8035232630286, 1131.4340379009823, 1190.256341395649, 1248.4023735607072, 1500.0]","[-41.37716340540686, -4.533058041958746, 35.32389207185936, 22.465675703058082, 44.262694484786536, 2.827243043751942, 14.399614692103611, -17.776774697586468, 40.27820396993931, -12.029806029911732, 21.465964141796576]",67.24567318918628,0.1
channel_48,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_48.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_48.step,150,10,1500.0,"[0.0, 143.18272397085866, 375.7980291225882, 426.00068321348795, 666.5667948235539, 1021.0689946314294, 1240.3664692279365, 1321.2032257138512, 1381.2634618977363, 1453.1271724649616, 1500.0]","[-33.67736835189433, -36.744868884689396, 15.074093083208211, 13.996596450874705, 14.66187427890857, -43.22101991915775, -15.610784159539808, -27.197113746672276, 25.033628028961118, 32.456736125651716, -22.79876604964674]",82.64526329621134,0.1
channel_49,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_49.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_49.step,150,10,1500.0,"[0.0, 124.15278820489324, 161.37016202352464, 286.6302296549224, 372.14861507304147, 547.7254922985979, 678.260011741942, 950.4756407146931, 1063.5443671536498, 1189.1573115514575, 1500.0]","[40.76302216370091, 9.90544345984565, -22.040376207535736, 11.293034122254262, -16.155795448978544, 42.8515551622537, -9.029147835272681, 16.688494868491276, -42.909517588791736, -8.994469847872018, 33.75968519902605]",231.5260443274018,0.1
channel_50,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_50.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_50.step,150,10,1500.0,"[0.0, 218.12910726923826, 432.7570527072992, 777.7870642982423, 897.8244440642826, 1011.28310539086, 1115.7372736371708, 1152.9583607759023, 1261.9862142511868, 1434.567070451766, 1500.0]","[37.14046517299825, 38.148704954865565, 30.899059718578116, 43.038398768810524, 22.04923732017197, 23.820050570579966, 23.63310827663767, -1.745313215192411, -3.9193024937155485, -23.379635146589717, 13.03372749233614]",224.28093034599647,0.1
channel_51,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_51.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_51.step,150,10,1500.0,"[0.0, 141.59360448331174, 281.4750572454865, 521.1357752957811, 583.7296249856432, 647.7145838627501, 1081.5440576541641, 1231.8281729802256, 1372.812551273351, 1404.9815327160964, 1500.0]","[26.775975211267735, 30.525647961089206, -32.550383689555574, 24.690231106474613, -34.586624942151346, -9.894366885912369, 44.874856351072424, -27.666825909218115, -31.143277568013623, -6.947970070788585, 10.770167337287532]",203.55195042253547,0.1
channel_52,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_52.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_52.step,150,10,1500.0,"[0.0, 96.83913286905617, 432.04388827638314, 473.59018203631996, 562.9615476585615, 736.242994096366, 838.4760658376397, 1131.7354293488665, 1210.0040168391606, 1256.4041620003945, 1500.0]","[-29.12792579927317, -6.885414478831159, 4.6966435703397025, 0.06895341722504611, 16.75466240536354, 13.741806138232967, 44.283780497524944, 44.94797183017691, 1.4813462372076813, -36.43208217352224, 20.50589690718465]",91.74414840145366,0.1
channel_53,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_53.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_53.step,150,10,1500.0,"[0.0, 216.7090422319275, 318.2348302261005, 507.8279319927508, 624.8583525400159, 683.2737747021882, 755.1309479997024, 877.5314880434861, 984.4398806663578, 1253.5130474158914, 1500.0]","[-7.500060176410784, -16.060888598319043, 22.39387017003493, 27.125049045845074, -0.786829824777044, 35.37279175826727, -32.048217352929754, 34.11619016930641, -36.35142903253069, -31.182703015084748, 3.0456011946564345]",134.99987964717843,0.1
channel_54,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_54.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_54.step,150,10,1500.0,"[0.0, 65.75507373691966, 98.40421981843377, 128.4195034396861, 230.15163756327127, 635.1114522826617, 692.7052855767254, 919.7733423893275, 1320.067281293224, 1396.7713583332018, 1500.0]","[32.472087625848246, 29.081214895508523, 3.5047589637768226, 28.727989136458234, -36.65195303179547, -9.4966633855121, 21.40178004957356, -21.829323660843297, 22.70960229901975, 0.3760743951732479, 22.523938915340977]",214.9441752516965,0.1
channel_55,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_55.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_55.step,150,10,1500.0,"[0.0, 310.4334639377461, 735.1255300753844, 800.2520447524923, 878.6053344844045, 1144.650648740625, 1209.853821217054, 1241.4277706665532, 1313.0253617158417, 1406.2849111634282, 1500.0]","[-9.134403887320886, 44.13496116244342, -32.65098679884488, 13.818584312427902, -4.614344351887446, -9.637364097263344, 33.75757791486741, 42.803608124555964, 33.55730628967609, -27.692938886838025, -25.128187091195937]",131.7311922253582,0.1
channel_56,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_56.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_56.step,150,10,1500.0,"[0.0, 221.25215382170475, 323.8593178728796, 473.9684924611565, 562.4880035516967, 651.1838620042631, 1165.8165116081902, 1362.7266576904751, 1397.1717718639088, 1439.8967869198373, 1500.0]","[-1.2427131939952005, -21.583381019130773, -7.320952141667853, 23.211928685957446, 29.395033619213706, 5.510076110103974, -10.316746722860728, -20.63729146544037, 1.9726623692328147, -16.67253432920571, 5.768562334250063]",147.5145736120096,0.1
channel_57,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_57.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_57.step,150,10,1500.0,"[0.0, 502.54261585718507, 542.0933819522462, 572.6957475798259, 676.1963837261395, 812.9954818853, 1022.2120089220093, 1126.0193418928843, 1242.0466754337501, 1400.4844510699222, 1500.0]","[39.19877494583896, -39.646197703499396, -25.633955283415332, 7.719419263925019, -27.40621413761963, 16.157430828806206, -25.731693959695182, -36.07587264610671, -26.371335632324424, -6.953936915514397, -29.14755307442281]",228.39754989167795,0.1
channel_58,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_58.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_58.step,150,10,1500.0,"[0.0, 100.62498597361079, 273.2435939711239, 464.24339937473235, 554.0504260231469, 589.9338178518243, 676.2124788722455, 773.9708500896828, 881.1926814532289, 945.2425421087613, 1500.0]","[38.66999588275996, -36.01520485408888, -35.33373393402805, -34.620620570011084, 10.761233067928082, -34.02279322113394, 31.71440861372396, 22.884436344410318, 28.782797241422173, 2.3454474197418804, 44.70094903672381]",227.33999176551993,0.1
channel_59,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_59.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_59.step,150,10,1500.0,"[0.0, 55.70983924557588, 210.30531429140075, 325.2970512110147, 543.3486104145802, 663.1979847279714, 769.7346182945332, 867.1485156294499, 1022.9536194659913, 1084.2824744406896, 1500.0]","[42.3796255691164, -10.734087490456943, -9.222747790050633, 7.627743252444297, -33.47526505069918, -16.10229362293306, -27.61125097993825, -35.704486880365536, 32.953014569791804, 8.039804951472846, -12.719448762487993]",234.7592511382328,0.1
channel_60,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_60.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_60.step,150,10,1500.0,"[0.0, 80.90842275708299, 144.57415385660474, 437.75587343264226, 557.7651562991807, 764.1831021037796, 875.30807653711, 948.909795368008, 1183.452648085754, 1319.032660935743, 1500.0]","[14.287806883503087, 4.895912104178727, -16.13560079753315, -13.884227481363066, -10.926649119624216, -36.48242085755502, -30.05436308274242, 20.080242193084757, -9.981295963012798, -25.69149246958707, 5.640516951737155]",178.5756137670062,0.1
channel_61,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_61.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_61.step,150,10,1500.0,"[0.0, 261.44245620956315, 345.95883989854286, 458.8594559987339, 727.3568213749331, 770.8514741863294, 975.3904640194353, 1031.058550453211, 1328.3097982473596, 1445.9914978041722, 1500.0]","[-44.584308104100515, -41.53122006089079, 16.23769251029298, 5.640121244873981, -42.61208065145331, 21.911396510014683, 31.69308033622636, -0.32242658046225614, -3.081830367847054, -44.50742020488352, 25.798474124423933]",60.83138379179897,0.1
channel_62,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_62.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_62.step,150,10,1500.0,"[0.0, 58.3945074823112, 143.4578598700955, 296.48631205881395, 499.325937381054, 576.5909841039827, 678.0776761965619, 1107.0265589028759, 1215.791505956258, 1298.705098791524, 1500.0]","[41.72219209999383, 32.007790953216315, -28.11516365114698, 8.484542487142193, 34.03326821899837, -11.298245719595606, -35.900445065797356, 27.986661201592966, -1.6412803774045557, 5.7953412323260665, 43.392986668606]",233.44438419998767,0.1
channel_63,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_63.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_63.step,150,10,1500.0,"[0.0, 87.93492975593905, 192.4071154622014, 572.7600344503496, 680.3952488614478, 747.1033305720505, 910.4115580690167, 1190.7494717321383, 1263.413858294164, 1415.5015236376748, 1500.0]","[-42.84266800248401, 1.841169939050495, -3.269185678664904, 17.11140926206138, -30.294746986549097, 15.149766671563839, -11.093939291261123, 10.684330035267784, -41.391449111450164, -3.444552253394157, 2.0025804584134903]",64.31466399503199,0.1
channel_64,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_64.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_64.step,150,10,1500.0,"[0.0, 78.92960614329095, 187.26506677385623, 298.7717812058205, 408.54022935318125, 458.5112129472154, 901.8416038811725, 991.8096427086897, 1136.6516967833034, 1450.4233198802824, 1500.0]","[13.65025211414946, 33.42681780670925, 12.081099057005545, -6.3876490778328545, -6.2031278125855565, -41.7691002593377, 3.114067616034781, 44.41886971081627, 41.283677337474074, -41.36406940420531, 18.521730326653937]",177.3005042282989,0.1
channel_65,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_65.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_65.step,150,10,1500.0,"[0.0, 64.60100867654675, 401.90758530307664, 447.4378339019285, 730.1757197182453, 1145.906104229309, 1205.3727392382023, 1245.7835911589139, 1374.9131359952678, 1433.436720249843, 1500.0]","[37.41703720908386, 6.0703302194391, -9.249002867445832, -4.948555063140702, -39.31945463665161, 42.18770892254389, -17.04112334270255, -27.957285749443155, -19.255742834364426, 41.793587540233105, -36.51425518607937]",224.8340744181677,0.1
channel_66,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_66.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_66.step,150,10,1500.0,"[0.0, 232.06927170778067, 281.850522107052, 480.074477686966, 705.838808124766, 780.4310855407376, 986.6282790752734, 1147.167196942839, 1218.1044486936914, 1379.6320306092184, 1500.0]","[18.435449073886282, -1.5355449475394494, -3.9236527888339197, -10.229268849913637, -12.456087338460364, -9.764384248401171, -36.922208827392424, -38.03075232656056, 25.188285948508053, -4.8534396371796475, 38.76160396901584]",186.87089814777255,0.1
channel_67,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_67.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_67.step,150,10,1500.0,"[0.0, 121.86148659457005, 155.75312650447793, 209.83576444377752, 264.93097665602147, 733.2240798453611, 812.2816142395345, 893.4241965875061, 1279.4076698193637, 1413.340738160646, 1500.0]","[-40.57941206249639, -31.175835071601735, -39.30043691676977, -27.438818301689725, 6.171274323336185, 37.12039166660776, 3.349699532490604, 11.339060102917266, -26.8319473551413, 27.05252586064651, 10.601001765502488]",68.84117587500722,0.1
channel_68,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_68.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_68.step,150,10,1500.0,"[0.0, 128.6380433676169, 226.729496737181, 350.92662484254663, 432.34748429082, 502.8934831649351, 654.9432246688928, 742.1908732311649, 826.8218287101722, 1306.7798819983557, 1500.0]","[-28.547210661212112, -16.133929294189354, 13.78726965205368, 15.556805521640413, -5.871622787185842, -24.421895760409683, 19.97161015614087, -29.80142625485567, 39.30027226786139, -28.088677886717097, -35.34188734507316]",92.90557867757576,0.1
channel_69,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_69.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_69.step,150,10,1500.0,"[0.0, 267.69563263505165, 357.0224529055844, 461.20712085848487, 551.3889590142558, 854.2991424836018, 974.0265893016586, 1070.14209594402, 1111.7942542692165, 1442.9584543133028, 1500.0]","[12.384808220614488, -40.42498842463706, 43.32483911277015, -2.7895428888595006, 35.70798344316286, -2.1994944090358715, -39.57022632832005, 28.99921914844262, 13.336535670042089, 25.35813428165507, -6.464712284201404]",174.769616441229,0.1
channel_70,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_70.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_70.step,150,10,1500.0,"[0.0, 123.0687483134567, 340.7474521473873, 500.30824984364733, 655.5612956525308, 887.612490576769, 1006.9372537058788, 1175.9314578040573, 1258.2818898041176, 1367.639078126032, 1500.0]","[0.5186083268467101, 21.29157838041597, -3.6261481991767113, -25.605437236856957, 22.068345850290967, -33.196034773376105, -27.127470282182273, 11.414248450578775, 22.254282017286286, 35.52190981810335, -20.467215232569746]",151.0372166536934,0.1
channel_71,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_71.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_71.step,150,10,1500.0,"[0.0, 40.176171764790695, 332.63526612204635, 402.4885872300042, 475.7769660429639, 522.0361494265989, 665.9665441390059, 765.3321555150467, 1147.030608620808, 1394.5048363953272, 1500.0]","[-12.808563162662317, -1.9435566521989855, -31.731664186297273, -20.391326808599473, -17.25001164424402, -33.54514215038647, 4.521572271743182, 18.45253768717736, -38.70615316708249, -1.6989208413165215, 25.399007574101546]",124.38287367467535,0.1
channel_72,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_72.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_72.step,150,10,1500.0,"[0.0, 309.92299541511557, 478.15617029069506, 723.9288341360377, 1049.208738654252, 1127.1378895285347, 1259.4051346522283, 1305.4936836390027, 1361.3475542293431, 1412.5944718311816, 1500.0]","[22.660263830770333, -16.75379050995181, -20.447610286874784, -33.219870223455445, -5.50604683782462, -17.73318340464282, -11.765444279312824, -23.760246364150262, 23.683994083791035, 38.700301261924565, -0.18613324900011463]",195.32052766154067,0.1
channel_73,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_73.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_73.step,150,10,1500.0,"[0.0, 79.54161899125121, 228.14479941686653, 452.1275633592212, 773.905608015818, 901.6421773294205, 976.5986850413109, 1020.3619657252023, 1053.533496842792, 1352.4859803917352, 1500.0]","[-8.337385092332497, 6.135061616222806, 4.694643297398436, 30.29517369294237, -35.22086070639638, -24.73401005050091, 26.370448106366737, 31.305318050128918, 44.534179225878106, 33.56208147483757, 35.09091063650979]",133.32522981533498,0.1
channel_74,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_74.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_74.step,150,10,1500.0,"[0.0, 154.74439715585416, 332.0784655909012, 407.2094267472435, 583.8641484618067, 867.1368486240788, 936.6015387586317, 1310.4939107145512, 1354.5630999577515, 1446.847666961015, 1500.0]","[-39.784918991568304, 40.43641707083317, -8.740835234313337, 30.070880280189726, 16.3196525420722, -27.727095473002315, -29.208397807882097, 28.07893813594903, -21.175946044241638, 37.195666533177814, -32.395013577945846]",70.43016201686339,0.1
channel_75,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_75.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_75.step,150,10,1500.0,"[0.0, 242.52080279081633, 363.47932959434627, 459.42166433904566, 522.1344749065763, 733.2298371536901, 824.5870711917387, 916.5387880887255, 1366.3403845150274, 1403.8000816961437, 1500.0]","[24.46644089062397, -10.951378719859292, 30.161321197266034, -25.823255904089784, -44.61248018990892, 6.405062585016694, 44.46699952071407, -41.52201211558039, -26.28017336623855, 1.702317823837575, 27.89466628003835]",198.93288178124794,0.1
channel_76,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_76.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_76.step,150,10,1500.0,"[0.0, 48.512660064408436, 208.68546744989578, 409.7461482660891, 587.4266377923859, 673.5939280456181, 844.8391194599652, 967.99533367839, 1107.7692162510266, 1332.0219542336995, 1500.0]","[17.13617590639513, 43.468845438231625, -7.934090372912365, -8.698103707578454, 38.1012270953231, -22.871197169544722, 20.683372167258, 22.911582439632113, -36.19908022991012, -2.8591734875774364, -26.949377581060137]",184.27235181279025,0.1
channel_77,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_77.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_77.step,150,10,1500.0,"[0.0, 74.61842705244705, 166.40291599572612, 209.44614853565437, 481.81822374921614, 733.4904962125896, 1108.4127973554446, 1239.5914417260112, 1397.139742647823, 1466.7742482644833, 1500.0]","[39.94185312933401, -8.815698165863758, -24.777947290871364, 31.200394545741915, -9.072422760798858, -41.839487000130006, -30.425258677533193, 12.532530632055298, 25.46147467545515, -26.015905036015837, 37.5656030339528]",229.88370625866798,0.1
channel_78,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_78.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_78.step,150,10,1500.0,"[0.0, 133.41222805543958, 252.33623485070115, 294.28347598081666, 340.07730845185796, 648.0353654020639, 914.9117496266176, 1037.4764473077278, 1340.9153040361155, 1379.776854340611, 1500.0]","[39.46603130649592, 20.55374691717681, -5.289952636749774, 33.901032487653254, 2.471186706530304, 22.029383503507873, 28.845534947274373, 22.44175755291053, -19.093061155666142, -34.39404891847521, -23.549532357414588]",228.93206261299184,0.1
channel_79,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_79.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_79.step,150,10,1500.0,"[0.0, 76.76684539664004, 369.7051658333198, 484.2423536584954, 631.976764132144, 1008.9937530675273, 1141.7328629133017, 1177.427009399909, 1300.354677965713, 1441.692595298596, 1500.0]","[-28.03227895132558, 26.570903272443857, 41.45636570659494, 19.96526990102521, 37.607399696316065, 43.576673845319974, -13.315439318468563, 12.440119763370326, -2.3460536125729803, 43.796587217690714, -36.55729583930476]",93.93544209734884,0.1
channel_80,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_80.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_80.step,150,10,1500.0,"[0.0, 33.35072264786292, 513.9710770550292, 573.5492218753313, 877.774610946645, 960.8054958174235, 1039.6653044537304, 1132.2399155736302, 1213.440707438394, 1437.9350188490941, 1500.0]","[9.572655619398162, 14.263269155396273, 29.66358681771345, -42.79942432061866, -25.18578979629303, 19.07260295297209, 5.717091327258359, -0.3955429618971209, -40.031103896281756, -13.65517048846894, 32.85902087195835]",169.14531123879635,0.1
channel_81,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_81.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_81.step,150,10,1500.0,"[0.0, 34.0769739898396, 259.07093482263684, 667.7418895258356, 712.9027125156302, 818.7331639738211, 879.5056192387398, 995.9204136791224, 1232.4795491875666, 1401.6917192684318, 1500.0]","[2.816347933674443, 25.134294921732064, -22.887023130451713, -24.232832525950474, -42.55360798521735, 41.26637645779071, 18.901519204916106, 12.200431860916638, 21.959525042549174, 2.845162682589546, -2.147956101863066]",155.6326958673489,0.1
channel_82,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_82.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_82.step,150,10,1500.0,"[0.0, 158.1069688371883, 286.18884618038453, 322.5790152842994, 405.2450683616259, 684.7686515455587, 785.3628924706841, 892.4826762447541, 945.883357727414, 1283.240183279974, 1500.0]","[37.970775584928035, -15.105325706689353, -29.777876335542985, -25.94050528803207, -36.89987480594191, -34.19004329087541, -38.582591923363914, 44.08407622843862, -38.334808496783374, -33.07121271437278, 29.45291360316628]",225.9415511698561,0.1
channel_83,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_83.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_83.step,150,10,1500.0,"[0.0, 100.99509130916685, 249.09494476395145, 437.78196387016715, 530.3762503125694, 683.4779233700172, 780.5978996920205, 1156.989846211116, 1341.3601911151661, 1404.4109259389134, 1500.0]","[-29.72573054112954, 26.69145568224222, -21.536659679764984, -31.182160829665726, -22.82829823950959, 30.786313659501573, -15.281883396204176, 16.744488255531017, 32.07686675901654, -38.00297997674621, 23.85219646602387]",90.54853891774093,0.1
channel_84,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_84.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_84.step,150,10,1500.0,"[0.0, 160.4288100049425, 215.16591087690153, 573.1108468646787, 760.0516040671108, 947.5003736580769, 1113.1355905461076, 1183.3653164250832, 1279.2288778336676, 1386.7393995238954, 1500.0]","[11.119173267847131, -32.84281870042283, 17.41864226280476, 15.727532074220093, 16.432930999519485, -38.33365025351643, -4.784504182726266, -8.186838115884328, -37.195966472112076, -24.986886489287038, -5.31336313817669]",172.2383465356943,0.1
channel_85,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_85.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_85.step,150,10,1500.0,"[0.0, 244.81635216628086, 326.4644560547722, 601.7954125990501, 812.401075133803, 903.5596100569308, 1025.9251595011306, 1133.6321771051146, 1309.0319808202617, 1412.059990286627, 1500.0]","[2.579178429746186, 9.179726717477656, 21.376362356795326, -38.53346980623891, 1.4118694669774854, -1.6567569714560832, 37.951648581381335, -0.5844077607292988, -2.851151877510212, 41.59799896812318, -4.448118275920663]",155.15835685949236,0.1
channel_86,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_86.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_86.step,150,10,1500.0,"[0.0, 60.608341471684824, 203.8810904416606, 248.38941994417527, 278.6300055251305, 435.27231362379695, 1159.6713790186407, 1301.4651391798263, 1344.2881394258352, 1434.5793013605344, 1500.0]","[39.69686562882275, -29.937150032023865, 11.397529592773338, -15.638547405234892, 12.7405193367917, -7.896726318233235, 23.367874707575524, -24.238878720492796, 36.52126676228342, 0.018868438201685933, 23.04838329415675]",229.39373125764553,0.1
channel_87,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_87.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_87.step,150,10,1500.0,"[0.0, 54.423928485711926, 169.16480741795098, 339.7703714358565, 401.45176282103733, 658.2132957522203, 876.3450682941469, 1080.5607189645148, 1257.5721075640786, 1400.0097392782523, 1500.0]","[2.5687556048207583, 29.9553349195361, -17.71181310288675, -5.417186176757994, 43.70589913608072, 43.65420270487839, 36.54961296886634, 26.86035103452518, -20.778254934947483, -16.123493333953128, 4.255455708438724]",155.1375112096415,0.1
channel_88,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_88.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_88.step,150,10,1500.0,"[0.0, 141.71508445060817, 286.9287207740089, 467.3314448871237, 549.0653970790672, 737.4850908934184, 814.0443457235548, 929.1471360094557, 1024.8236772722244, 1070.2609618576007, 1500.0]","[-4.834589527760265, -24.49189921024496, 23.340699002014873, 4.858301323517352, -43.095958971903585, -16.527468839695636, -29.06987299907931, 14.028557488455654, -20.24720634327724, -39.15478987110507, -40.05585097220977]",140.33082094447946,0.1
channel_89,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_89.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_89.step,150,10,1500.0,"[0.0, 213.74604436490037, 247.95233000916772, 498.13146362060706, 553.125182396643, 789.4943220896598, 1002.475336144057, 1190.1712851091988, 1225.7500943449584, 1318.1258591776673, 1500.0]","[-44.00849993541944, -28.925624187259405, 36.3513769915931, 4.454425152005236, -31.496437957661087, -26.748859265175703, 14.398761981340272, 20.23351400221857, 8.948412772194175, 40.78335419212732, -0.5342756704400671]",61.98300012916113,0.1
