case,geometry_spec,target_geometry_file,L_mm,AR,channel_length_mm,x_points_mm,deltas_mm,inlet_height_mm,Uin_mps
channel_144,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_144.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_144.step,0.1,10,1.0,"[0.0, 0.07480964702478377, 0.1248067719144659, 0.3359377746754213, 0.4653481976729016, 0.5759387117898724, 0.6001590952281993, 0.6860536149001811, 0.834116028044932, 0.8943654562959871, 1.0]","[0.0, 0.0006993381864152642, -0.003953849031952249, 0.004039732908780401, 0.0036557253932102823, 0.002980974358183331, -0.0040013752283927055, -0.0029560263291857087, 0.00243600365107652, -0.004768599054180537, 0.0]",0.1,1.0
channel_145,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_145.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_145.step,0.1,10,1.0,"[0.0, 0.1775225777121332, 0.21231161477183277, 0.26267912634423907, 0.43626274674948723, 0.5428503263901, 0.6317408821207815, 0.8233611309157468, 0.8574895606843211, 0.9302718177495861, 1.0]","[0.0, 0.004353813695664949, -0.0003235974337340349, -0.0030325781924936874, -0.0012279401711699613, -0.0010589301740688145, -0.003688913069737802, -0.0033712849944544515, 0.0018456207339367725, -0.0016052224579109734, 0.0]",0.1,1.0
channel_146,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_146.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_146.step,0.1,10,1.0,"[0.0, 0.035075362411600454, 0.07156138642672137, 0.3624142977516663, 0.4967179569789748, 0.6612731616209747, 0.6857018812140221, 0.7263429267036549, 0.7779403617001626, 0.9160681059246805, 1.0]","[0.0, -0.004548268830105737, -0.00018508659673719275, 0.004593323476356085, 0.0015251920075266328, -4.4934433713815676e-05, -0.00389307925970384, -0.0024756370945041278, -0.002052260504254573, 0.0026480355260723436, 0.0]",0.1,1.0
channel_147,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_147.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_147.step,0.1,10,1.0,"[0.0, 0.2848764691728455, 0.3300958361396883, 0.4449209853504369, 0.4782234359705567, 0.5192166366238763, 0.6150294288578521, 0.6790369579689153, 0.7099341453623798, 0.8195513649098571, 1.0]","[0.0, 0.0004236440230220495, -0.003346886766327089, -0.002467445255998027, -0.0033968797501774204, 0.003519331577947987, 0.0008422786006121816, 0.0023512942751963348, -0.002039671370899743, -0.0012874736291172287, 0.0]",0.1,1.0
channel_148,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_148.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_148.step,0.1,10,1.0,"[0.0, 0.07943784625510343, 0.20622809833907185, 0.45255340895072454, 0.5054458966030094, 0.6274051779075118, 0.6787653990920305, 0.8590262425121631, 0.8906168587831027, 0.9218892715533092, 1.0]","[0.0, -0.0005014070005587377, -0.002547410269767904, 0.0021024520133598665, 0.003513346494022039, 0.0037457513985557182, -0.001606778542634391, 0.0003085039428781444, -0.0025159359613434857, -0.0025520349844985464, 0.0]",0.1,1.0
channel_149,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_149.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_149.step,0.1,10,1.0,"[0.0, 0.047291689561483455, 0.17391273286568815, 0.38662547342649434, 0.5608918086168232, 0.6355354728916197, 0.6739419441595541, 0.7187234758467438, 0.8602809548278971, 0.9501514348140659, 1.0]","[0.0, -0.0037433614713146407, 0.004522497158456833, -0.00017969240413649463, 0.00453205524905189, -0.003364231222898901, 0.0005441655203993357, -0.002922827466484608, -0.002468153938733985, -0.004699454212388213, 0.0]",0.1,1.0
channel_150,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_150.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_150.step,0.1,10,1.0,"[0.0, 0.05119405143134858, 0.3058026402649093, 0.3823979559547592, 0.45710055658717846, 0.5601533080668747, 0.6209854293456265, 0.6780451148664882, 0.699883283344743, 0.8665409715706924, 1.0]","[0.0, -0.003471228778736641, 0.004206658582735679, -0.001586129326182724, -0.004498933103030663, -0.0015759632318937135, 0.0029445703049588434, 0.001227087449882082, 0.0025083858474485967, 0.0029363538386237755, 0.0]",0.1,1.0
channel_151,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_151.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_151.step,0.1,10,1.0,"[0.0, 0.07810736725272877, 0.22177179335690594, 0.3297355032626281, 0.4627397728167197, 0.48319991558374537, 0.8482728924641887, 0.8720837781320294, 0.9320750376450091, 0.9626712264670636, 1.0]","[0.0, 0.0013228281303021023, -0.001070726084297668, 0.004218524501549952, -0.0018084350539192997, 0.0022618012838390112, -0.00038900569845092426, 0.0015995130112927882, 0.0009969535671599042, -0.00027216027241001774, 0.0]",0.1,1.0
channel_152,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_152.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_152.step,0.1,10,1.0,"[0.0, 0.19044414762233092, 0.26680401655450325, 0.306227802887937, 0.3451958397420768, 0.5145338324097808, 0.5397188636505579, 0.6068175478629521, 0.8256321182743296, 0.8704899833927237, 1.0]","[0.0, 0.00031413811597243765, 0.0015999571880115126, -0.001975197188620719, 0.004475355996659923, -0.0013366451144346371, 0.0023851071268662866, -0.0009685979588091812, 0.000618189300629993, 0.002197825350215462, 0.0]",0.1,1.0
channel_153,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_153.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_153.step,0.1,10,1.0,"[0.0, 0.15817649893435426, 0.3911194911523151, 0.5353392057913816, 0.5886990136668776, 0.6284249712830815, 0.6758965378820433, 0.7069687290247103, 0.8217284383870194, 0.9108160718582947, 1.0]","[0.0, 0.001555177383430523, 0.0016290971421009529, -0.004802335546573084, -0.0017345315732822013, -0.0030219015274080313, 0.0027815142254401246, 0.003606304013961302, -0.0025331962277385274, 0.0016784915884798636, 0.0]",0.1,1.0
channel_154,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_154.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_154.step,0.1,10,1.0,"[0.0, 0.02484106409859542, 0.10873689449741207, 0.16597593313024891, 0.28362183753151393, 0.3710555142367904, 0.5535220034342484, 0.6292404738066107, 0.7133729968152359, 0.9217486429389764, 1.0]","[0.0, 0.0011006048288717384, -0.0024489306897261935, 0.0012547815691393632, -0.0017950883832198385, 0.004761283906917078, -0.001003238648363632, 0.0018542772076101423, -0.004767724176532416, -0.0009993855386524466, 0.0]",0.1,1.0
channel_155,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_155.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_155.step,0.1,10,1.0,"[0.0, 0.1495196357558326, 0.2778318794790534, 0.40412838678021057, 0.6055017419768345, 0.6773392846249421, 0.7453892381788124, 0.8082550027293399, 0.8324124250520726, 0.8979114137560795, 1.0]","[0.0, -0.002557949992341118, 0.004126718352555361, 0.004238744994985064, 0.003433228857619791, 0.004782044307645615, 0.002449915257796886, 0.0026466722856199974, 0.0026259009196264076, -0.00019392369057693454, 0.0]",0.1,1.0
channel_156,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_156.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_156.step,0.1,10,1.0,"[0.0, 0.07455034864391938, 0.11506259589627939, 0.2712884649784856, 0.3555815075184524, 0.43888811858726445, 0.5796811114023984, 0.6184595868746642, 0.6580395298016947, 0.9107000452279751, 1.0]","[0.0, -0.003323004803222191, -0.004924929672000002, -0.001638700314706263, 0.002975108356807525, 0.0033917386623432445, -0.0036167092988395088, 0.002743359011830512, -0.003842958326905706, -0.001099374098434708, 0.0]",0.1,1.0
channel_157,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_157.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_157.step,0.1,10,1.0,"[0.0, 0.05233370024937972, 0.09067638423421814, 0.16936460114921073, 0.23944564362413323, 0.48812862712494104, 0.5167800025003843, 0.5812656167788751, 0.7086231466705005, 0.7827457448953439, 1.0]","[0.0, 0.0016345325722908676, -0.003881551976193229, 0.003325292849240071, -0.0032364361999192423, -0.0007650460532034617, 0.0005218492855933003, 7.661490802782916e-06, 0.0018616291561515041, 0.0015268673486925526, 0.0]",0.1,1.0
channel_158,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_158.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_158.step,0.1,10,1.0,"[0.0, 0.259628411356664, 0.2856368147744104, 0.35539969673816935, 0.48643395316734683, 0.566983926350483, 0.606753485535511, 0.6558749203711606, 0.7401610652223154, 0.8136688051779547, 1.0]","[0.0, 0.003212307865978455, -0.0008333400196011984, -0.0017845431775910052, 0.002488207796670549, 0.0030138943384272303, -8.742553608633886e-05, 0.003930310195363031, -0.003560913039214418, 0.0037906877965896025, 0.0]",0.1,1.0
channel_159,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_159.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_159.step,0.1,10,1.0,"[0.0, 0.04060515945191512, 0.083871370396411, 0.21499215380511527, 0.26748464362440694, 0.2898920600575755, 0.3099059490768402, 0.3950926594966256, 0.7558380891398898, 0.8009140365139488, 1.0]","[0.0, 0.0032312731741618653, -0.0033199915142212892, -0.0035313626517859582, 0.003608009736205361, 0.0032312460995009475, 0.00038941766264186887, 0.003191998792939804, -0.004072439225755053, -0.0010551848206124563, 0.0]",0.1,1.0
channel_160,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_160.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_160.step,0.1,10,1.0,"[0.0, 0.1276659438092414, 0.183352849557177, 0.23200216499231968, 0.3168638705834328, 0.45124588828242534, 0.5977683714925908, 0.7958406300949754, 0.8316885742064265, 0.8735040102187999, 1.0]","[0.0, -0.0038108965196603957, -0.004140176498890549, -0.003237086349778699, -0.0032465348854607817, 0.003231076228068999, -0.0010149337652578761, 0.004903884573604826, -0.003627887422093877, 0.0015353982569364334, 0.0]",0.1,1.0
channel_161,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_161.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_161.step,0.1,10,1.0,"[0.0, 0.09547665191392479, 0.1544624796746129, 0.23529476033100785, 0.4379965798353346, 0.5401700818458797, 0.5784112870649342, 0.608378535058196, 0.793556982427924, 0.8762654977896535, 1.0]","[0.0, 0.0006642065080964465, 0.0005090876849040294, 0.003285469248387858, 0.0021053277174267783, -0.004734222350027084, -0.004505408628539844, 0.0010155845245601574, -0.00013807924377724507, -0.0023981534465700866, 0.0]",0.1,1.0
channel_162,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_162.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_162.step,0.1,10,1.0,"[0.0, 0.0932345622585558, 0.14995360823844947, 0.31341272888557536, 0.36224243661654715, 0.4315385878549743, 0.4877101154091458, 0.5779597808342541, 0.6170544509723553, 0.7539433158939444, 1.0]","[0.0, -0.0043392078908060525, -0.004989325349772529, -0.002877228611592571, 0.003945114977187811, 0.0014629076322855922, -0.0032803964806297718, 0.003902639618236189, -0.0003004405971265998, -0.0002390824332133938, 0.0]",0.1,1.0
channel_163,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_163.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_163.step,0.1,10,1.0,"[0.0, 0.3536553638667473, 0.3801732322519051, 0.4119310326451274, 0.5048335199092645, 0.5551000098586664, 0.7441101952322574, 0.8057987039239283, 0.8481504754494482, 0.8854123249827943, 1.0]","[0.0, -0.003238617008269202, -0.0036530797507665276, 0.003602818862189409, -0.001796027964026922, -0.0013924131348174644, -0.004447295904987724, -0.001426303764979459, -0.002351928226784204, 0.0011048506734178858, 0.0]",0.1,1.0
channel_164,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_164.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_164.step,0.1,10,1.0,"[0.0, 0.03982870723848585, 0.3654176818602309, 0.4859749296718274, 0.5127863522473528, 0.5389355090523966, 0.6023452370821495, 0.738681330243341, 0.7649776248730249, 0.902222135057377, 1.0]","[0.0, 0.0031980885823802412, 0.00026060526886020896, 0.004966772115191535, -0.004558248970558388, -0.0009873503581388663, -0.0017606333106236385, 0.004486454987126411, 0.0007686095849759288, 0.003061909654447253, 0.0]",0.1,1.0
channel_165,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_165.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_165.step,0.1,10,1.0,"[0.0, 0.07060711569893716, 0.18504807961091507, 0.2285664200584802, 0.5381217226708018, 0.6666727390518801, 0.6987468820543159, 0.8043686298811247, 0.9133290768356814, 0.9421781473706388, 1.0]","[0.0, -0.003067916775548695, -0.003967165208929505, 0.0036614460633102013, 0.0008933116612747606, -0.0014132720847208884, -0.0009133062263328717, -0.0006848099631264542, 0.0013314918214470941, 0.004267693914889934, 0.0]",0.1,1.0
channel_166,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_166.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_166.step,0.1,10,1.0,"[0.0, 0.10097811007810807, 0.15821551855027205, 0.19822926925448833, 0.3121170739646376, 0.3805796601466813, 0.4698756138275216, 0.616624207062265, 0.809165355252125, 0.9145827109643478, 1.0]","[0.0, -0.001214072124402691, -0.004053602317506114, -0.0033393736758602693, 0.002231138021453862, -0.0011090328847791998, -0.0028546102743985642, 0.0006267241057485726, 0.002555395424734273, -0.0024257763765462865, 0.0]",0.1,1.0
channel_167,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_167.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_167.step,0.1,10,1.0,"[0.0, 0.09220132541135155, 0.31991782617252373, 0.35167083676259325, 0.5236835357596472, 0.5660388564855141, 0.8187982160209689, 0.9151635703468122, 0.9560734955225807, 0.976131187846942, 1.0]","[0.0, 0.00180418805669922, 0.0006266801383193309, -0.004734675627939258, 0.002434599612223854, 0.0035214533706918183, -3.582517560691764e-05, -0.00034242559642745033, -0.0049452689116537265, 0.002866497124935993, 0.0]",0.1,1.0
channel_168,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_168.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_168.step,0.1,10,1.0,"[0.0, 0.03892967165487414, 0.09563857324673032, 0.1976575413725426, 0.33288395825403594, 0.38439398940265507, 0.4520517841310412, 0.7380177059352506, 0.8105276706375054, 0.8658033991943493, 1.0]","[0.0, 0.004635799122221538, 0.0035564212170240365, -0.003123907072349665, 0.0009427269430157996, 0.003781474246555375, -0.001255360635510623, -0.003988938340644151, 0.003109629022399219, -0.00018236448637828397, 0.0]",0.1,1.0
channel_169,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_169.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_169.step,0.1,10,1.0,"[0.0, 0.12034564020977952, 0.1859689507986924, 0.42060290960009766, 0.4881639616374966, 0.5306521456101229, 0.6323197186707603, 0.8056822697885885, 0.8518194180506551, 0.9466130261906385, 1.0]","[0.0, -0.004760296444720446, 0.0002045744376722768, -0.0003632428531849894, 0.0019012676957845982, -0.0033660829985054557, 0.0016833074079515382, -0.001232659921251236, 0.0011871477816964206, -0.004599049901272242, 0.0]",0.1,1.0
channel_170,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_170.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_170.step,0.1,10,1.0,"[0.0, 0.03894131113027974, 0.08507026149090537, 0.14626620736779658, 0.23222021049072172, 0.32084422897370785, 0.40800472609560956, 0.4448191585853941, 0.8128198427585761, 0.8833095212294593, 1.0]","[0.0, 0.004744171231088468, -0.0041926471999726095, 0.0015166946793499407, 0.00371409086741214, 0.0013423443396672835, -0.0007097387864258729, -0.0006892364236206171, -0.004641011139926412, 0.0003460075128927532, 0.0]",0.1,1.0
channel_171,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_171.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_171.step,0.1,10,1.0,"[0.0, 0.026881798032861583, 0.10586346702910701, 0.1482456773863953, 0.3670318025693674, 0.3970777897915866, 0.5805652932478493, 0.850081100374486, 0.8891420598238423, 0.9158764842409516, 1.0]","[0.0, -0.003442423290254207, 0.0003489815297587056, 0.004157448578787096, 0.0006744811354932332, -0.0010276669852717591, -0.0005498394514600784, -0.004368828292961291, 0.0046875232136159885, -0.0018934581491891725, 0.0]",0.1,1.0
channel_172,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_172.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_172.step,0.1,10,1.0,"[0.0, 0.028204791088802236, 0.06918372360324224, 0.140677123492006, 0.1732138705642123, 0.3702715836808176, 0.4076043672786468, 0.5750060410446738, 0.7665392205537563, 0.8256119929510904, 1.0]","[0.0, 0.00045675694081047814, 0.0004349559507986064, 0.003989215763205137, 0.004718038186467113, 0.00204838323043181, -0.00017061610528216076, -0.00043596142098154683, -0.0011365854277681823, -0.0013840097042733738, 0.0]",0.1,1.0
channel_173,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_173.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_173.step,0.1,10,1.0,"[0.0, 0.10235663009072717, 0.14421788309182776, 0.19244501802175648, 0.3228449813667287, 0.49942155021851264, 0.8350367360149233, 0.9088889345971494, 0.9311703407991176, 0.9652883683726848, 1.0]","[0.0, 0.0047573602438966064, -0.002812957738483652, 0.00015755676288051277, 0.004361769316401962, 0.004771927299143575, -0.0026363956461645547, -0.004508823562499599, -0.0034639816746224157, -0.0043667152129744195, 0.0]",0.1,1.0
channel_174,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_174.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_174.step,0.1,10,1.0,"[0.0, 0.049713391625798756, 0.13698196841749138, 0.2573694326676586, 0.3084438171494206, 0.4245550925619669, 0.506698821026611, 0.7239373706206833, 0.8288738638415479, 0.9264487726497572, 1.0]","[0.0, -0.0015209922424340772, -0.0040942094146456075, -0.002740710420832176, -0.0006215843432416284, 0.0044569365182447335, -0.0012169017762658474, 0.0027077321366537005, 0.0004047669217075497, -0.003171912295690235, 0.0]",0.1,1.0
channel_175,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_175.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_175.step,0.1,10,1.0,"[0.0, 0.09264810540748605, 0.23057424146194752, 0.5099442158533268, 0.5846830553134671, 0.6084838605452129, 0.675445069681984, 0.7010804407247962, 0.9450800063377203, 0.9753213365106427, 1.0]","[0.0, -2.352297634621199e-05, 0.0001954959810969402, 8.192914778244829e-05, -0.0006333251066116055, 0.0049481489282960835, -0.00013719387329418162, -0.00022053419260169033, -0.0007823393728543871, -0.004331742452985372, 0.0]",0.1,1.0
channel_176,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_176.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_176.step,0.1,10,1.0,"[0.0, 0.17635936943648267, 0.21039888353391153, 0.3779591208625328, 0.40059532161743666, 0.5296518205269727, 0.5796210854006598, 0.8310229865075053, 0.9458481869392051, 0.9727508696121309, 1.0]","[0.0, 0.0014818372966713435, 0.0028175704757394514, -0.0007183013649112672, 0.0013793674424664492, 0.0035622900379660757, 0.0013106544287188751, -0.0015232636516409673, 0.001625295943661999, 0.0017185418861406735, 0.0]",0.1,1.0
channel_177,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_177.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_177.step,0.1,10,1.0,"[0.0, 0.1230862852192846, 0.18191244778861781, 0.2607684109032737, 0.35668529719412484, 0.41589925251025295, 0.5705880749448223, 0.77664142346135, 0.8110045006948149, 0.9746536193206279, 1.0]","[0.0, -0.00301416336468692, 0.0012682498278420865, 0.0024726980019206986, 0.003946878868678151, -0.0022741350258410837, -0.0038927574139944574, 0.004560466595226293, -0.003455769119778576, -0.0030233301774536055, 0.0]",0.1,1.0
channel_178,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_178.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_178.step,0.1,10,1.0,"[0.0, 0.031950680460311964, 0.13569078657754835, 0.20667528173513486, 0.4851775528690826, 0.6650235268742886, 0.7405133110319921, 0.8063583966023404, 0.9171073935289947, 0.9734346266746101, 1.0]","[0.0, -0.0019166679604715577, -0.0037272380167096084, 0.0005023969190825761, 0.002050281965241929, -0.004300683685231389, -0.00018876898236850227, 0.002822111952677951, 0.002479901289524469, 0.0031507309621875423, 0.0]",0.1,1.0
channel_179,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_179.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_179.step,0.1,10,1.0,"[0.0, 0.1968561888858067, 0.458879796682052, 0.5181645086983717, 0.6219869674755911, 0.6551738068453038, 0.6963647072080661, 0.7337795585875961, 0.8008315009049557, 0.9157376562962609, 1.0]","[0.0, -0.0022719566985416433, -0.00369109669149505, -0.0006117829819805133, -0.00197035371162698, -0.0013072715865903141, -0.002640027373794474, 0.002631554898199005, 0.004300033473547174, -2.0681472111123457e-05, 0.0]",0.1,1.0
channel_180,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_180.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_180.step,0.1,10,1.0,"[0.0, 0.05302774599416747, 0.15209653294457767, 0.30141837557281415, 0.5159370720105453, 0.6010947848862803, 0.6510657900275406, 0.6802413104834681, 0.7023556645618613, 0.9016573202611566, 1.0]","[0.0, -0.0009263761213702771, 0.0006816735129136454, 0.0005216270330442706, 0.0033661304103269306, -0.003913428967377376, -0.0027482233389445458, 0.002930049789596304, 0.0034783686722365467, 0.004948242136208678, 0.0]",0.1,1.0
channel_181,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_181.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_181.step,0.1,10,1.0,"[0.0, 0.18752293423484162, 0.2960842647966048, 0.3769605314647752, 0.4688607389598857, 0.5108850101013924, 0.6024536909463348, 0.7460528006969924, 0.7853118861179283, 0.9731341227686245, 1.0]","[0.0, -0.003302000262272926, -0.003048144701813444, -0.004420546554618702, 0.004492935230092575, -0.000971203914923704, 0.003341208920021082, 0.0018132947268969116, -0.0030807883858891467, -0.0032453775342091225, 0.0]",0.1,1.0
channel_182,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_182.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_182.step,0.1,10,1.0,"[0.0, 0.05790907616053449, 0.12128014801554034, 0.21798909643720857, 0.2851820622688435, 0.5012939473665217, 0.6052294864897476, 0.6860803556973806, 0.7362673814520136, 0.9233802118495427, 1.0]","[0.0, -0.0007004295009995221, -0.0006748440675763395, -0.002469652500703165, 0.0027579108643709053, 0.002718493432291553, -0.001216819857762144, 0.0033512579108073374, -0.0028692506560099766, -0.004956942243323215, 0.0]",0.1,1.0
channel_183,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_183.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_183.step,0.1,10,1.0,"[0.0, 0.15746633342247007, 0.2882808522499408, 0.3197484730776637, 0.42768410599974804, 0.47323413574246437, 0.5083232552851281, 0.6344232455085769, 0.7938497273272217, 0.9342197094275011, 1.0]","[0.0, -0.0030450417260341274, -0.0008995121308500581, -0.0002058292519410889, 0.0036181441781601396, 0.0014225241856799355, 0.0019040195451550147, 0.00482987171535907, -0.0008815655969902627, -0.000966455967508717, 0.0]",0.1,1.0
channel_184,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_184.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_184.step,0.1,10,1.0,"[0.0, 0.10208208864895633, 0.263099583883385, 0.3065291111134243, 0.44283468298401024, 0.48839620022656294, 0.539870773049785, 0.6034545684692191, 0.6326554793831254, 0.8236287304719112, 1.0]","[0.0, 0.003027206052883657, -0.002339691273783348, -0.002258656063113917, -0.0024527164988253263, -0.00364961903943764, 0.004437983681037113, -0.0009795220184293067, -0.002753105254541263, 0.0034667105050824355, 0.0]",0.1,1.0
channel_185,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_185.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_185.step,0.1,10,1.0,"[0.0, 0.04290466100978664, 0.07573785173269602, 0.10654768362490893, 0.2739930215648445, 0.3557521565426939, 0.4317127973164778, 0.5617429765437278, 0.5965259033392378, 0.6360684125007395, 1.0]","[0.0, -0.0019419977126143265, 0.001189163811735259, 0.0025996688370073014, -0.0037170674148887988, 0.00280838354519048, 0.00438511458961066, 0.002283749657464091, -0.0005877725151944195, 0.003766781387517029, 0.0]",0.1,1.0
channel_186,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_186.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_186.step,0.1,10,1.0,"[0.0, 0.04774852009127496, 0.15627765553320785, 0.1871796380765945, 0.3642557997633204, 0.43888670067497415, 0.4680966739401533, 0.5168766147522467, 0.5870694612537815, 0.8892698672276642, 1.0]","[0.0, -0.001048981624521092, 0.002868913814500277, 0.004131537503472079, -0.002532749465205288, 0.0023652321770188806, 0.0017797185254504466, 0.00023090499279314943, -0.0031146976612583983, 0.0029523225858270954, 0.0]",0.1,1.0
channel_187,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_187.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_187.step,0.1,10,1.0,"[0.0, 0.23070012705445647, 0.30260736563081936, 0.39195801345661074, 0.462058391027086, 0.49643396910409676, 0.5488718744495514, 0.6681259478349152, 0.7002759015034256, 0.7221929034073217, 1.0]","[0.0, -0.002159486894734846, 0.002877928506388728, -0.0011721683721974433, 0.004799785398901583, 0.0038352983642370754, -0.001986796423373847, 0.0027019311353785515, -0.0016314345616673135, 0.0010636284021553512, 0.0]",0.1,1.0
