case,geometry_spec,target_geometry_file,L_mm,AR,channel_length_mm,x_points_mm,deltas_mm,inlet_height_mm,Uin_mps
channel_44,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_44.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_44.step,0.1,10,1.0,"[0.0, 0.045455961081552004, 0.07370877628592816, 0.09808715540087944, 0.1779842742110823, 0.245400631686288, 0.387708635620051, 0.6136938370064224, 0.821395976671748, 0.9009585585832481, 1.0]","[0.0, -0.004330041436455118, 0.001036798970198951, -0.0036270455253967103, -0.0013420388523513196, 0.0038841080193440583, -0.0047725234004486194, -0.004501753927335931, -0.003631988546187781, 0.0006600792250100332, 0.0]",0.1,1.0
channel_45,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_45.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_45.step,0.1,10,1.0,"[0.0, 0.04051929263803089, 0.2979831221537289, 0.3859118529433184, 0.42395107978313845, 0.5277879236999417, 0.5531662838350582, 0.6797715547013536, 0.7583425011682664, 0.9430292765635689, 1.0]","[0.0, 0.0024368718392967616, -0.0019250758568368082, -0.0038251137646034437, -0.001286683738366952, -0.0013045855493196302, 0.0017494397261583498, -0.0031447778903060135, 0.0009902859536859597, 0.0017358087555039252, 0.0]",0.1,1.0
channel_46,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_46.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_46.step,0.1,10,1.0,"[0.0, 0.13364125489005196, 0.2751445500756047, 0.6123511012931488, 0.7279555336597348, 0.7579586575920204, 0.8019774018716826, 0.8669192616900969, 0.9175506338447315, 0.9587439989145684, 1.0]","[0.0, -0.0033480135725328947, 0.0017611029536298128, 0.0005038064567826116, -0.004136022428985547, -0.003335606529188368, 0.00015863028157433144, 0.004807029346229182, 0.0006460995041438758, -0.003131543982381927, 0.0]",0.1,1.0
channel_47,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_47.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_47.step,0.1,10,1.0,"[0.0, 0.18786985656123706, 0.2753862844488003, 0.32535161573465265, 0.4701366062383968, 0.5704022816359121, 0.6611579048966215, 0.7085343223311884, 0.7789316981642391, 0.9161435333857945, 1.0]","[0.0, -0.0011048242218073623, -0.004709418814275518, 0.0035722970836379007, -0.003381314491032926, -0.0006821341610411024, 0.0025131690725152074, 0.0002978680908091707, -0.003442759747755963, 0.0035056299286344277, 0.0]",0.1,1.0
channel_48,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_48.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_48.step,0.1,10,1.0,"[0.0, 0.029559133065160066, 0.18983191539829802, 0.3274027014420688, 0.37494772222320133, 0.4934943012010309, 0.5255131802982704, 0.7957027943051453, 0.9414088596319956, 0.9744332693476788, 1.0]","[0.0, 0.0010027309504992612, -0.004822167817108797, 0.0014570899153514222, -0.003944421204931922, 0.001489109103453532, 0.004680969044865918, -0.0032391735115080084, 0.004334063945079096, -0.0008804635221404677, 0.0]",0.1,1.0
channel_49,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_49.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_49.step,0.1,10,1.0,"[0.0, 0.06685093719786955, 0.0937174739801478, 0.11919584776852486, 0.16846254035607378, 0.33561577822004385, 0.6670562358455263, 0.69750182422619, 0.798128802041197, 0.9452841964107569, 1.0]","[0.0, 0.003532473559082887, 0.0033525890509469424, -0.003974473275399429, -0.0014416825023634743, 0.0009296979104242188, -0.00038995538940692336, 0.0022158862027907063, 0.0018576309040870638, -0.00010032915087188152, 0.0]",0.1,1.0
channel_50,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_50.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_50.step,0.1,10,1.0,"[0.0, 0.020874822907547965, 0.15021954946970548, 0.38490455525383305, 0.43431990314990204, 0.4774582474014334, 0.573258226819889, 0.6972465480236676, 0.722651309869559, 0.8395437028713081, 1.0]","[0.0, -0.0014861360288717755, 0.00048639137840924326, -0.00020871396927675014, 0.0029219216744855777, -0.0022109794180587166, -0.0002943744673541259, -0.0010327130717432643, -0.0013042164658079304, -0.0005265528274618859, 0.0]",0.1,1.0
channel_51,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_51.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_51.step,0.1,10,1.0,"[0.0, 0.08640944895060187, 0.18859079671043188, 0.30873982610324396, 0.532192720541848, 0.5642039464393841, 0.5918785956912953, 0.7079666118364105, 0.7880777110012933, 0.9329012270298952, 1.0]","[0.0, 0.002366473257272121, 0.0007549379430221602, -0.0021685538472131496, 0.0031776403596475242, -0.002715422664382197, 0.004314503157397155, 0.0007735102003580884, 0.003810307653363685, 0.002849695640156292, 0.0]",0.1,1.0
channel_52,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_52.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_52.step,0.1,10,1.0,"[0.0, 0.033166784642797834, 0.17726526936458986, 0.2651284081720158, 0.4378802324865553, 0.5108819710323245, 0.5346789136779309, 0.8414923217907253, 0.8718945229197379, 0.962875463103925, 1.0]","[0.0, 0.0007157196468621386, 0.0037780359936637597, -0.001192371715134373, 0.002956307842761078, -0.004690528911699897, 0.004236806819416959, -0.002352641984704912, 0.003537455827542585, 0.002992063192873892, 0.0]",0.1,1.0
channel_53,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_53.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_53.step,0.1,10,1.0,"[0.0, 0.04669591296675724, 0.3161013044730111, 0.33628730152493314, 0.36131414668224116, 0.5837298888340494, 0.6638684060018049, 0.7022205431909667, 0.7826839310407688, 0.9576802753624089, 1.0]","[0.0, 0.003639696319884693, -0.0008695683176696391, 0.0020944755757593466, -0.004574809979348579, -0.004452358550149336, -0.001472582135039612, -0.0016848770374608382, -0.00039467079957999397, 0.0027001085360322937, 0.0]",0.1,1.0
channel_54,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_54.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_54.step,0.1,10,1.0,"[0.0, 0.06600680309744994, 0.31375576817721407, 0.3823914460555158, 0.4084464669532204, 0.4326982953926948, 0.5327097696328235, 0.7045118732874922, 0.8541437023334244, 0.8874081713184899, 1.0]","[0.0, -0.00013771413960515615, -0.0016214574253369265, -0.001697228654271629, -0.004735792182053143, 0.0010438865024686474, -0.00041979906141862214, 0.003479023347695962, 0.0032902213067502687, -0.0030351141237835383, 0.0]",0.1,1.0
channel_55,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_55.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_55.step,0.1,10,1.0,"[0.0, 0.12936200616980592, 0.1924707794542246, 0.24467873674372306, 0.2947888557485632, 0.5394106855152729, 0.7322380036895231, 0.7592904105626963, 0.8781496043334257, 0.959964592779338, 1.0]","[0.0, 0.0005856649829117004, -0.0006641395290426554, 0.00020594633750450984, 0.0019230027316477988, -0.0019383973830230878, 0.002308937879059664, 0.003905886728667464, -0.004104548495425787, -0.0030780251729083715, 0.0]",0.1,1.0
channel_56,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_56.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_56.step,0.1,10,1.0,"[0.0, 0.08459208320278254, 0.21113239347300078, 0.4418341556441427, 0.5049823424136944, 0.6067308193716113, 0.636642856558786, 0.7395689536839235, 0.9158870214118119, 0.9563368348145332, 1.0]","[0.0, -0.0029186896875168407, -0.002271241150790903, 0.004848494596840568, -0.0007618202014984133, -0.0008724566731076475, -0.0026369932678396717, 0.0007906057285279825, 0.003819805509467599, 0.004263225137439739, 0.0]",0.1,1.0
channel_57,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_57.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_57.step,0.1,10,1.0,"[0.0, 0.2269720980926499, 0.25472059644215983, 0.3922066839404566, 0.4570540118441981, 0.6068689659507711, 0.6367382822243085, 0.8965034595108632, 0.9453819669486484, 0.9757532863044418, 1.0]","[0.0, -0.003595896966712004, -0.0011587971821441648, 0.004041115030626539, 0.0047810929122377634, 0.003913800358730218, 0.0022852494514097694, -0.004957373104157468, -0.001214030545779188, 0.004589382628133621, 0.0]",0.1,1.0
channel_58,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_58.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_58.step,0.1,10,1.0,"[0.0, 0.05172682748980593, 0.07848766290762536, 0.15889137434368866, 0.3981708257909251, 0.4907947187620944, 0.7091856245604115, 0.7304392902740922, 0.7641607347372386, 0.9056574271435212, 1.0]","[0.0, 0.0034514076699386532, -0.0016869489548276585, -0.0007700067698264805, 0.004820846659787912, 0.0012457537506441506, 0.0012541297625760098, 0.0034772568176412687, 0.0012871143838194127, 4.683366441660553e-05, 0.0]",0.1,1.0
channel_59,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_59.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_59.step,0.1,10,1.0,"[0.0, 0.05564146682237995, 0.2854770467406482, 0.3987104305537695, 0.4558598221613705, 0.7083457053855691, 0.7463291773462476, 0.7754769248441001, 0.799511222462931, 0.8940169774158342, 1.0]","[0.0, -0.0027411423728671918, 0.0006104083148556387, 0.0034985465940842037, 0.003664232292355525, -0.00040168166393851536, 0.002767750678321073, 0.002753930429476488, 0.002181640226341817, -0.004246175419901182, 0.0]",0.1,1.0
channel_60,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_60.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_60.step,0.1,10,1.0,"[0.0, 0.026233212126783728, 0.2816186760942515, 0.42984366538544744, 0.6688188700595681, 0.7342339844693597, 0.7828821111362535, 0.8330405201152026, 0.870289070613791, 0.9215665779180535, 1.0]","[0.0, -0.0007893777750459397, -0.0011625060627502518, 0.004798390322193679, -0.0014644040305748767, -0.003638036086504916, 0.0009726493877725423, -0.0032325822528729347, -0.00012540727751144103, -0.004319164723671836, 0.0]",0.1,1.0
channel_61,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_61.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_61.step,0.1,10,1.0,"[0.0, 0.11955671287300489, 0.21856791883656684, 0.2965092125277116, 0.3441257332373738, 0.40722588047594765, 0.488839560605829, 0.5264736645227764, 0.8941154357947492, 0.9661430265370299, 1.0]","[0.0, -0.0033873073933927854, -0.001004960861373922, 0.0025172679491160628, -0.0003581887205350697, 0.0009767698234557226, 0.002138653020858281, 0.004871835166666713, 0.0007000037934518002, 0.0029496084042353477, 0.0]",0.1,1.0
channel_62,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_62.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_62.step,0.1,10,1.0,"[0.0, 0.12378480315260657, 0.21307036574464625, 0.2350948885313545, 0.3487907215256924, 0.37030919459322365, 0.6859962522244126, 0.7579101542896922, 0.8338417262560731, 0.9091811577786824, 1.0]","[0.0, 0.0004168273922956567, -0.0037825477473652164, 0.00031548079992592664, 0.00045406976661261245, -0.0038148179755665918, 0.0009096776232461311, -0.003702976318715788, -7.103388366982294e-05, 0.003636568527243318, 0.0]",0.1,1.0
channel_63,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_63.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_63.step,0.1,10,1.0,"[0.0, 0.11236879474663801, 0.15062165549247866, 0.24783690167234074, 0.34919565062417685, 0.4180079216979806, 0.5897613868612945, 0.880555617188459, 0.9007718425873366, 0.9483515187754522, 1.0]","[0.0, 0.0024775842740857486, 0.0018893532451860285, 0.0008730787071884747, -0.0035901903950929836, 0.0025490411056896395, 0.0009705440074555694, 0.0026879340655393486, 0.004561495443138046, -0.0018672633065381322, 0.0]",0.1,1.0
channel_64,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_64.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_64.step,0.1,10,1.0,"[0.0, 0.22158318594595244, 0.2501802319127082, 0.272562107365174, 0.32731781879905747, 0.463504828412029, 0.4896888381900916, 0.5204965345160184, 0.7411886776009151, 0.7659423042491444, 1.0]","[0.0, 0.0027894150949459226, 0.0025262455525352926, 0.0009467666165140897, -0.002941664632105023, -0.00020771514240355837, -0.0001575299359411154, -0.0010877343547700319, -0.00025582770162765455, -0.0029373307059860493, 0.0]",0.1,1.0
channel_65,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_65.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_65.step,0.1,10,1.0,"[0.0, 0.07066378920898767, 0.13479133180562408, 0.15755297125502454, 0.18002694259738844, 0.290697431051263, 0.34939122151652807, 0.3759203292153728, 0.5091767575531787, 0.7417698960040163, 1.0]","[0.0, -0.0016713740000641954, 0.004030897312452783, -0.004353470967023562, -0.004639215456846448, -0.0017269859333571016, -0.0045080915254818105, 0.0010229379473265625, -0.0001350347252187193, -0.004338401445801659, 0.0]",0.1,1.0
channel_66,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_66.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_66.step,0.1,10,1.0,"[0.0, 0.07253560654853, 0.23762302269598792, 0.3731372398151165, 0.4159038555884394, 0.4397323747417503, 0.4728998756371423, 0.7283590571031539, 0.7818451089485979, 0.8641670600931404, 1.0]","[0.0, 0.0006697316020794278, 0.0040862355340714925, 0.0015662496802004893, -0.00377884631962144, 0.0019176099378651872, -0.0031299849390937335, -0.0028864768093494137, 0.0005549245400159816, 0.002602269054359065, 0.0]",0.1,1.0
channel_67,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_67.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_67.step,0.1,10,1.0,"[0.0, 0.06899635929631112, 0.21072028843709342, 0.26179123434786905, 0.29454631438877055, 0.4034274402051115, 0.4399654447085043, 0.6286767128749498, 0.7284476107776163, 0.8958465167717444, 1.0]","[0.0, 0.0010580731024304423, -0.0031376497311977865, -0.0006768152383926154, 0.0020958067135843066, -0.0037737776854778467, 0.0026960081591764088, 0.0011899279958808044, 0.00349245406504212, 0.00226157070292573, 0.0]",0.1,1.0
channel_68,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_68.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_68.step,0.1,10,1.0,"[0.0, 0.21459517859253557, 0.25679462595941216, 0.3395290067648304, 0.4872341907342038, 0.5418069000500432, 0.6114101058782423, 0.6524178185492473, 0.7321785020538768, 0.913990885343408, 1.0]","[0.0, -0.000596664356632178, 0.0010416299163165882, -0.0007728596662298168, 0.0046576560979692296, 0.0010455641474444565, -0.002871328878708143, 0.004059537422800652, -0.002158913501583857, 0.0017652975309947454, 0.0]",0.1,1.0
channel_69,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_69.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_69.step,0.1,10,1.0,"[0.0, 0.042022431756096046, 0.1323139291493406, 0.20324792334882544, 0.24475602099732657, 0.38628371356182334, 0.5512114321151683, 0.7216981634258335, 0.7985689867611541, 0.8292380189935802, 1.0]","[0.0, 0.00285776279065752, 0.002155462273875363, -0.0025767826814033605, 0.0033054171678702973, 3.896535375121947e-05, -0.0046215151580740665, 0.0006447151864809502, 0.0027322109019658454, -0.003437947536563794, 0.0]",0.1,1.0
channel_70,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_70.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_70.step,0.1,10,1.0,"[0.0, 0.1707616545089654, 0.20081718188411923, 0.2385171156297754, 0.4193267857905478, 0.4896352841571008, 0.5294538727379773, 0.7466024903493802, 0.8792737727547213, 0.9401362801988321, 1.0]","[0.0, -0.0013020283943340587, -0.002076795427299494, 0.003613211632188827, 0.0010780354854515945, -0.002890326241111488, 0.001963948077883728, -0.0014339049547504317, 0.0011895202616807954, 0.0035941478173979434, 0.0]",0.1,1.0
channel_71,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_71.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_71.step,0.1,10,1.0,"[0.0, 0.043947299573300624, 0.1537423465999006, 0.17708546846057077, 0.20729444068549568, 0.2708760660619684, 0.3614999072932616, 0.4066577864251479, 0.9002809950744269, 0.9591784086571823, 1.0]","[0.0, 0.0029044374255353146, -0.00033572371393552226, 0.0026034332824199915, -0.004231835534920282, -0.001911667146624824, -0.0036270519297063614, 0.004427895589860786, -0.003405651232838947, -0.0023682651673594527, 0.0]",0.1,1.0
channel_72,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_72.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_72.step,0.1,10,1.0,"[0.0, 0.04687409738412757, 0.11561571263014814, 0.28533856207621644, 0.3689007333002801, 0.42879407429645855, 0.6229903692132289, 0.760543090845414, 0.8348165570465107, 0.969353431929542, 1.0]","[0.0, 0.0014432334807389958, -0.003115602406776086, -0.003676307505639545, -0.0018666866800003215, -0.00031628259837262855, 0.002788403259619829, -0.0014653664795597214, 0.004503550174094737, 0.002489193371207154, 0.0]",0.1,1.0
channel_73,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_73.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_73.step,0.1,10,1.0,"[0.0, 0.0507398689385417, 0.2497349959281644, 0.2813543162185876, 0.3286663435767752, 0.3582012867332978, 0.6470339564305199, 0.7740036427503274, 0.8628340393213573, 0.9434375280744595, 1.0]","[0.0, 0.003046712120066051, -0.004446093130291813, -0.004226230844677553, -0.004814734261163682, 0.001814709747501201, 0.0016294119104429952, -0.0036794355535587683, 0.0007379902031847884, -0.0036129128366579897, 0.0]",0.1,1.0
channel_74,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_74.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_74.step,0.1,10,1.0,"[0.0, 0.1691115780314124, 0.24137353763672062, 0.31198924233680053, 0.3542171963153539, 0.3995533077910883, 0.5065713845239579, 0.7352976665987558, 0.8714288769697904, 0.9444279250967011, 1.0]","[0.0, -0.00042853300189563213, -0.0034694834048991014, -0.0019385847711264085, -0.0023437623993318606, 0.001952465125157587, -0.00276184706798388, 0.003055524263011457, -0.0021405578324046595, 0.00463457366596315, 0.0]",0.1,1.0
channel_75,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_75.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_75.step,0.1,10,1.0,"[0.0, 0.04738972303429227, 0.09671084063928662, 0.11828406883950995, 0.18284000888626126, 0.21129379115967306, 0.4707483386935456, 0.548617448133383, 0.721784561583784, 0.9731686483335815, 1.0]","[0.0, 0.0005529654430126004, 0.004869004374723915, -0.0024345682622063576, -0.003175515514476533, 0.0027152484117302436, 0.0047624770580305936, 0.004209238649960393, -0.00196194303820466, 3.9973191739970694e-05, 0.0]",0.1,1.0
channel_76,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_76.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_76.step,0.1,10,1.0,"[0.0, 0.07843033594220344, 0.11714719908284503, 0.22487761955094793, 0.25017410869881895, 0.4277215876007008, 0.5790027098415663, 0.6303255197957008, 0.6664799903032487, 0.84350341272943, 1.0]","[0.0, -0.004069162996885622, 0.0048075828989661284, 0.0007120487908332234, 0.004016749471897908, 0.0018477771391914562, 0.003943192518013467, -0.004613394945548343, 0.0007004630000057898, -0.0015794609138326736, 0.0]",0.1,1.0
channel_77,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_77.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_77.step,0.1,10,1.0,"[0.0, 0.02193165441631551, 0.28476931842829906, 0.387300687077148, 0.6235280523477386, 0.6459274180922072, 0.6788901647732741, 0.7414447115624782, 0.8335005480553158, 0.9084022415756919, 1.0]","[0.0, 0.002344760458687393, -0.0035945201934644007, 0.003563947688808359, -0.004183647267201904, 0.0009453253342696167, -0.004922490194169031, -0.0033536425258113593, -0.00034917819838798346, -0.0017469746918604436, 0.0]",0.1,1.0
channel_78,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_78.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_78.step,0.1,10,1.0,"[0.0, 0.22445795012587788, 0.2684072887300928, 0.3552766970218437, 0.3791844750047797, 0.4075214541999088, 0.4588717226269016, 0.7649568130650459, 0.8474980616025196, 0.976679306131855, 1.0]","[0.0, -0.0039638204669118675, -0.0017223720540757953, 0.00040137498581276944, -0.0010670696466654273, 0.00489613526108742, -0.0012072859226692346, -0.0010227658533087224, 0.004596469273934362, -0.0009448608218871673, 0.0]",0.1,1.0
channel_79,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_79.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_79.step,0.1,10,1.0,"[0.0, 0.11871267560066279, 0.19999447126154385, 0.24447332200610467, 0.46579003040951306, 0.5973387159739955, 0.6396234085027395, 0.6835962710850338, 0.7548172854859767, 0.8849673754103946, 1.0]","[0.0, -0.00145153471937486, -0.002248687628619945, 0.0008796759420952359, 0.0042315909621759296, -0.004400112680996189, 0.001666747505594343, -0.004036305886156295, 0.0014559415263381715, 0.004543110885869775, 0.0]",0.1,1.0
channel_80,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_80.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_80.step,0.1,10,1.0,"[0.0, 0.12502423280710423, 0.2401014277020389, 0.32429946148067446, 0.40720181467827016, 0.5594831473035393, 0.5916588133418822, 0.7228924686805163, 0.8649656282983162, 0.9395368632970297, 1.0]","[0.0, -0.0008186404905738973, -0.0022515453801420764, 0.004891799640938853, -0.00098967233348932, -0.0030277177637519754, 0.0038064852243612137, -0.0016659934640594711, 0.0007335189584789029, -0.0038415241961086374, 0.0]",0.1,1.0
channel_81,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_81.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_81.step,0.1,10,1.0,"[0.0, 0.023750155375355606, 0.055372545156189154, 0.283513370180373, 0.41140358175800024, 0.459915970669875, 0.5931224571924838, 0.6270697959035547, 0.7271923902166624, 0.8933587645700624, 1.0]","[0.0, -0.004810749957327502, -0.001634527952026993, 0.0007937019649593615, -0.0005724290759412925, -0.0012497491727760535, -0.004586506903614463, 0.001766421209953203, 0.002909844289949153, 0.002256634176701797, 0.0]",0.1,1.0
channel_82,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_82.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_82.step,0.1,10,1.0,"[0.0, 0.044843914553741177, 0.15796338651428482, 0.24851266376777764, 0.3554123388618041, 0.45646828857149657, 0.4792139697676796, 0.7203486304398499, 0.7556260237641282, 0.8049426765245746, 1.0]","[0.0, 0.002920375802740686, 0.0037657777241979894, -0.0019052737206845488, 0.004210386630400936, 0.0008556655039575704, 0.0035150248319786807, -0.000546123251341033, 0.0009407089266795215, 0.003966035512086541, 0.0]",0.1,1.0
channel_83,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_83.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_83.step,0.1,10,1.0,"[0.0, 0.20919904775596576, 0.33534562678594354, 0.4628315084372938, 0.5018367235639768, 0.5869676441550015, 0.7063733598585342, 0.7899267078792584, 0.8313637220556757, 0.9306526390405288, 1.0]","[0.0, -0.004947040791506848, 0.0026512261875265416, 0.0046284810120372204, -0.0021651611066069967, 0.002031939293775842, 0.0019092266221821747, 0.004492227088790452, 0.0044043442888006285, -0.004589696378715096, 0.0]",0.1,1.0
channel_84,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_84.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_84.step,0.1,10,1.0,"[0.0, 0.04906372179882146, 0.07161097423804483, 0.18214075444416708, 0.24086035534790273, 0.2766637002264743, 0.4447208119501969, 0.4836875712485025, 0.6540468744750694, 0.9461097649494001, 1.0]","[0.0, 0.0015023579572539282, 0.003502585181600456, 0.0037842799811169826, -0.0019983093103694742, -0.00488092466864709, 0.00020853883299825227, -0.0008454605400333576, -0.003019762984412085, -0.004874591527051366, 0.0]",0.1,1.0
channel_85,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_85.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_85.step,0.1,10,1.0,"[0.0, 0.04391148433191913, 0.11476556621780071, 0.16355553100696352, 0.21590070157492763, 0.28285704799022515, 0.5399931583914663, 0.6252928057180211, 0.6927795094985141, 0.8619702099812603, 1.0]","[0.0, -0.003426656891459801, -0.004424518897087044, 0.003819664291495245, -0.0034276088685667224, 0.0013351293487906327, -0.0020386811142511533, 0.0006306073443305624, 0.0019693622508202575, -0.0037182337038873066, 0.0]",0.1,1.0
channel_86,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_86.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_86.step,0.1,10,1.0,"[0.0, 0.04993734751949147, 0.1780360455155324, 0.2986677535628549, 0.5432382531318292, 0.6179603712433046, 0.6510380646490181, 0.743946674578287, 0.9245043322278961, 0.975567373368223, 1.0]","[0.0, -0.0025762557170611426, 0.0014773344581990354, -0.003985056698066108, -0.0005178226030731472, 0.002924844928261604, 0.001232451013657078, 0.0006358246987142272, -0.002824993817029159, 4.180341808347841e-05, 0.0]",0.1,1.0
channel_87,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_87.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_87.step,0.1,10,1.0,"[0.0, 0.053318803632302667, 0.19186688876311253, 0.24088548574168828, 0.30797162676489853, 0.5458170738020203, 0.6694874821556952, 0.7109993259558348, 0.8896601962078394, 0.9385548949685975, 1.0]","[0.0, 0.002736704241766857, -0.002270814360638456, 0.0012861816189058206, 0.0034386421623031817, -0.0031652298150523857, 0.0022056594062783604, -0.001955092998959699, -0.001185610715300565, -0.0046336795635478194, 0.0]",0.1,1.0
