case,geometry_spec,target_geometry_file,L_mm,AR,channel_length_mm,x_points_mm,deltas_mm,inlet_height_mm,Uin_mps
channel_44,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_44.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_44.step,150,10,1500.0,"[0.0, 310.027036327224, 360.7242544303307, 497.4210588598518, 539.586846214852, 615.5994254905926, 756.7866102185483, 829.9824643423481, 1236.4855569244846, 1377.9066826967905, 1500.0]","[-7.547807884030455, -7.656104953495637, -10.162378114442276, 13.200570324225442, 11.639664858167396, 8.320761399830769, 0.5298456386318708, -0.2817625346438426, 0.8923699854749394, 1.0970404073126794, -1.96310745906929]",134.9043842319391,0.1
channel_45,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_45.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_45.step,150,10,1500.0,"[0.0, 99.5571428290631, 135.17140261259635, 512.0582424129881, 571.272524967013, 706.5551872313341, 791.8893197421718, 895.8190028170856, 940.053033061818, 1028.7257813237368, 1500.0]","[-5.354010255530049, 3.243876357437749, -1.04957604032181, -2.9864626426416514, 0.9565827403820428, -9.382831661539754, 14.658116955587296, 9.549236061115888, 7.248438981945458, -0.9372210895814259, -10.41368633620992]",139.2919794889399,0.1
channel_46,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_46.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_46.step,150,10,1500.0,"[0.0, 142.21115968251908, 230.24901549088997, 274.261065448371, 322.123019710078, 733.4031038852336, 908.185830454921, 989.2194110527512, 1181.034927699205, 1293.8188309875754, 1500.0]","[-1.8603119123888217, 4.170409477924938, -14.93073682239774, 14.801054952335342, -6.5731084210753465, -13.138106803795344, -1.2521387539045818, -11.129098284538747, -10.430198695272729, 3.968484390906305, -3.2121782528930023]",146.27937617522235,0.1
channel_47,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_47.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_47.step,150,10,1500.0,"[0.0, 309.2608989967677, 386.27130881874336, 706.9477512092761, 821.3139657450914, 899.4709185257359, 1017.8035232630286, 1131.4340379009823, 1190.256341395649, 1248.4023735607072, 1500.0]","[-13.792387801802287, -1.5110193473195839, 11.774630690619787, 7.488558567686027, 14.754231494928845, 0.9424143479173139, 4.7998715640345395, -5.925591565862156, 13.42606798997977, -4.00993534330391, 7.155321380598856]",122.41522439639543,0.1
channel_48,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_48.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_48.step,150,10,1500.0,"[0.0, 143.18272397085866, 375.7980291225882, 426.00068321348795, 666.5667948235539, 1021.0689946314294, 1240.3664692279365, 1321.2032257138512, 1381.2634618977363, 1453.1271724649616, 1500.0]","[-11.225789450631442, -12.248289628229799, 5.0246976944027395, 4.665532150291568, 4.887291426302859, -14.407006639719249, -5.203594719846603, -9.065704582224093, 8.344542676320373, 10.818912041883905, -7.59958868321558]",127.54842109873711,0.1
channel_49,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_49.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_49.step,150,10,1500.0,"[0.0, 124.15278820489324, 161.37016202352464, 286.6302296549224, 372.14861507304147, 547.7254922985979, 678.260011741942, 950.4756407146931, 1063.5443671536498, 1189.1573115514575, 1500.0]","[13.587674054566971, 3.301814486615214, -7.346792069178579, 3.76434470741809, -5.385265149659515, 14.283851720751233, -3.0097159450908944, 5.562831622830426, -14.303172529597246, -2.9981566159573383, 11.25322839967535]",177.17534810913395,0.1
channel_50,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_50.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_50.step,150,10,1500.0,"[0.0, 218.12910726923826, 432.7570527072992, 777.7870642982423, 897.8244440642826, 1011.28310539086, 1115.7372736371708, 1152.9583607759023, 1261.9862142511868, 1434.567070451766, 1500.0]","[12.380155057666084, 12.71623498495519, 10.299686572859372, 14.346132922936839, 7.349745773390655, 7.940016856859991, 7.87770275887922, -0.5817710717308042, -1.3064341645718507, -7.793211715529905, 4.344575830778716]",174.76031011533217,0.1
channel_51,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_51.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_51.step,150,10,1500.0,"[0.0, 141.59360448331174, 281.4750572454865, 521.1357752957811, 583.7296249856432, 647.7145838627501, 1081.5440576541641, 1231.8281729802256, 1372.812551273351, 1404.9815327160964, 1500.0]","[8.925325070422577, 10.175215987029734, -10.850127896518522, 8.230077035491536, -11.528874980717116, -3.2981222953041236, 14.958285450357476, -9.222275303072706, -10.381092522671207, -2.3159900235961945, 3.5900557790958416]",167.85065014084518,0.1
channel_52,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_52.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_52.step,150,10,1500.0,"[0.0, 96.83913286905617, 432.04388827638314, 473.59018203631996, 562.9615476585615, 736.242994096366, 838.4760658376397, 1131.7354293488665, 1210.0040168391606, 1256.4041620003945, 1500.0]","[-9.709308599757724, -2.295138159610385, 1.5655478567799008, 0.02298447240834811, 5.584887468454511, 4.580602046077658, 14.761260165841648, 14.982657276725636, 0.4937820790692289, -12.144027391174081, 6.835298969061551]",130.58138280048456,0.1
channel_53,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_53.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_53.step,150,10,1500.0,"[0.0, 216.7090422319275, 318.2348302261005, 507.8279319927508, 624.8583525400159, 683.2737747021882, 755.1309479997024, 877.5314880434861, 984.4398806663578, 1253.5130474158914, 1500.0]","[-2.500020058803596, -5.353629532773015, 7.464623390011646, 9.041683015281691, -0.26227660825901467, 11.79093058608909, -10.682739117643251, 11.372063389768805, -12.117143010843563, -10.394234338361583, 1.0152003982188091]",144.99995988239283,0.1
channel_54,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_54.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_54.step,150,10,1500.0,"[0.0, 65.75507373691966, 98.40421981843377, 128.4195034396861, 230.15163756327127, 635.1114522826617, 692.7052855767254, 919.7733423893275, 1320.067281293224, 1396.7713583332018, 1500.0]","[10.824029208616082, 9.693738298502844, 1.1682529879256052, 9.575996378819408, -12.217317677265157, -3.1655544618373668, 7.133926683191188, -7.276441220281099, 7.569867433006582, 0.1253581317244148, 7.507979638446994]",171.64805841723216,0.1
channel_55,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_55.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_55.step,150,10,1500.0,"[0.0, 310.4334639377461, 735.1255300753844, 800.2520447524923, 878.6053344844045, 1144.650648740625, 1209.853821217054, 1241.4277706665532, 1313.0253617158417, 1406.2849111634282, 1500.0]","[-3.0448012957736275, 14.711653720814471, -10.883662266281629, 4.606194770809299, -1.5381147839624827, -3.2124546990877807, 11.252525971622468, 14.26786937485199, 11.185768763225362, -9.23097962894601, -8.376062363731979]",143.91039740845275,0.1
channel_56,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_56.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_56.step,150,10,1500.0,"[0.0, 221.25215382170475, 323.8593178728796, 473.9684924611565, 562.4880035516967, 651.1838620042631, 1165.8165116081902, 1362.7266576904751, 1397.1717718639088, 1439.8967869198373, 1500.0]","[-0.4142377313317347, -7.194460339710258, -2.4403173805559515, 7.737309561985814, 9.7983445397379, 1.8366920367013257, -3.438915574286911, -6.879097155146789, 0.6575541230776043, -5.55751144306857, 1.9228541114166866]",149.17152453733655,0.1
channel_57,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_57.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_57.step,150,10,1500.0,"[0.0, 502.54261585718507, 542.0933819522462, 572.6957475798259, 676.1963837261395, 812.9954818853, 1022.2120089220093, 1126.0193418928843, 1242.0466754337501, 1400.4844510699222, 1500.0]","[13.066258315279654, -13.215399234499799, -8.544651761138445, 2.573139754641673, -9.135404712539877, 5.385810276268735, -8.577231319898395, -12.02529088203557, -8.790445210774807, -2.3179789718381336, -9.715851024807604]",176.13251663055928,0.1
channel_58,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_58.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_58.step,150,10,1500.0,"[0.0, 100.62498597361079, 273.2435939711239, 464.24339937473235, 554.0504260231469, 589.9338178518243, 676.2124788722455, 773.9708500896828, 881.1926814532289, 945.2425421087613, 1500.0]","[12.889998627586653, -12.005068284696295, -11.777911311342685, -11.54020685667036, 3.5870776893093606, -11.340931073711314, 10.57146953790799, 7.628145448136774, 9.594265747140721, 0.7818158065806262, 14.900316345574602]",175.77999725517333,0.1
channel_59,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_59.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_59.step,150,10,1500.0,"[0.0, 55.70983924557588, 210.30531429140075, 325.2970512110147, 543.3486104145802, 663.1979847279714, 769.7346182945332, 867.1485156294499, 1022.9536194659913, 1084.2824744406896, 1500.0]","[14.126541856372135, -3.578029163485649, -3.074249263350211, 2.5425810841481002, -11.158421683566392, -5.367431207644353, -9.203750326646084, -11.901495626788511, 10.984338189930604, 2.679934983824282, -4.239816254162664]",178.25308371274429,0.1
channel_60,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_60.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_60.step,150,10,1500.0,"[0.0, 80.90842275708299, 144.57415385660474, 437.75587343264226, 557.7651562991807, 764.1831021037796, 875.30807653711, 948.909795368008, 1183.452648085754, 1319.032660935743, 1500.0]","[4.762602294501029, 1.631970701392909, -5.378533599177718, -4.628075827121021, -3.642216373208072, -12.160806952518339, -10.018121027580806, 6.693414064361583, -3.3270986543375987, -8.56383082319569, 1.8801723172457194]",159.52520458900204,0.1
channel_61,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_61.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_61.step,150,10,1500.0,"[0.0, 261.44245620956315, 345.95883989854286, 458.8594559987339, 727.3568213749331, 770.8514741863294, 975.3904640194353, 1031.058550453211, 1328.3097982473596, 1445.9914978041722, 1500.0]","[-14.861436034700171, -13.843740020296929, 5.41256417009766, 1.8800404149579926, -14.20402688381777, 7.303798836671561, 10.564360112075452, -0.10747552682075145, -1.0272767892823502, -14.835806734961176, 8.599491374807979]",120.27712793059965,0.1
channel_62,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_62.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_62.step,150,10,1500.0,"[0.0, 58.3945074823112, 143.4578598700955, 296.48631205881395, 499.325937381054, 576.5909841039827, 678.0776761965619, 1107.0265589028759, 1215.791505956258, 1298.705098791524, 1500.0]","[13.907397366664611, 10.669263651072104, -9.371721217048993, 2.8281808290473975, 11.344422739666122, -3.766081906531868, -11.966815021932451, 9.328887067197655, -0.5470934591348513, 1.9317804107753567, 14.46432888953533]",177.81479473332922,0.1
channel_63,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_63.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_63.step,150,10,1500.0,"[0.0, 87.93492975593905, 192.4071154622014, 572.7600344503496, 680.3952488614478, 747.1033305720505, 910.4115580690167, 1190.7494717321383, 1263.413858294164, 1415.5015236376748, 1500.0]","[-14.280889334161337, 0.6137233130168305, -1.0897285595549686, 5.703803087353794, -10.098248995516366, 5.049922223854612, -3.6979797637537075, 3.5614433450892626, -13.797149703816721, -1.1481840844647184, 0.6675268194711634]",121.43822133167731,0.1
channel_64,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_64.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_64.step,150,10,1500.0,"[0.0, 78.92960614329095, 187.26506677385623, 298.7717812058205, 408.54022935318125, 458.5112129472154, 901.8416038811725, 991.8096427086897, 1136.6516967833034, 1450.4233198802824, 1500.0]","[4.550084038049821, 11.142272602236421, 4.027033019001848, -2.1292163592776188, -2.067709270861851, -13.923033419779232, 1.038022538678259, 14.806289903605425, 13.761225779158021, -13.788023134735104, 6.173910108884645]",159.10016807609964,0.1
channel_65,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_65.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_65.step,150,10,1500.0,"[0.0, 64.60100867654675, 401.90758530307664, 447.4378339019285, 730.1757197182453, 1145.906104229309, 1205.3727392382023, 1245.7835911589139, 1374.9131359952678, 1433.436720249843, 1500.0]","[12.472345736361284, 2.0234434064797, -3.0830009558152778, -1.649518354380234, -13.106484878883869, 14.062569640847965, -5.680374447567516, -9.319095249814385, -6.4185809447881415, 13.931195846744366, -12.17141839535979]",174.94469147272258,0.1
channel_66,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_66.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_66.step,150,10,1500.0,"[0.0, 232.06927170778067, 281.850522107052, 480.074477686966, 705.838808124766, 780.4310855407376, 986.6282790752734, 1147.167196942839, 1218.1044486936914, 1379.6320306092184, 1500.0]","[6.14514969129543, -0.5118483158464819, -1.3078842629446399, -3.409756283304546, -4.15202911282012, -3.2547947494670577, -12.307402942464142, -12.676917442186854, 8.396095316169351, -1.6178132123932158, 12.920534656338614]",162.2902993825909,0.1
channel_67,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_67.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_67.step,150,10,1500.0,"[0.0, 121.86148659457005, 155.75312650447793, 209.83576444377752, 264.93097665602147, 733.2240798453611, 812.2816142395345, 893.4241965875061, 1279.4076698193637, 1413.340738160646, 1500.0]","[-13.526470687498795, -10.391945023867244, -13.100145638923257, -9.146272767229908, 2.057091441112064, 12.373463888869253, 1.1165665108302, 3.779686700972423, -8.943982451713767, 9.017508620215505, 3.5336672551674972]",122.9470586250024,0.1
channel_68,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_68.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_68.step,150,10,1500.0,"[0.0, 128.6380433676169, 226.729496737181, 350.92662484254663, 432.34748429082, 502.8934831649351, 654.9432246688928, 742.1908732311649, 826.8218287101722, 1306.7798819983557, 1500.0]","[-9.515736887070704, -5.377976431396451, 4.595756550684559, 5.185601840546806, -1.9572075957286152, -8.14063192013656, 6.657203385380292, -9.933808751618557, 13.100090755953797, -9.3628926289057, -11.780629115024386]",130.96852622585857,0.1
channel_69,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_69.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_69.step,150,10,1500.0,"[0.0, 267.69563263505165, 357.0224529055844, 461.20712085848487, 551.3889590142558, 854.2991424836018, 974.0265893016586, 1070.14209594402, 1111.7942542692165, 1442.9584543133028, 1500.0]","[4.128269406871496, -13.474996141545684, 14.441613037590049, -0.9298476296198341, 11.902661147720952, -0.733164803011956, -13.190075442773349, 9.666406382814209, 4.4455118900140285, 8.452711427218354, -2.1549040947338014]",158.25653881374296,0.1
channel_70,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_70.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_70.step,150,10,1500.0,"[0.0, 123.0687483134567, 340.7474521473873, 500.30824984364733, 655.5612956525308, 887.612490576769, 1006.9372537058788, 1175.9314578040573, 1258.2818898041176, 1367.639078126032, 1500.0]","[0.17286944228223788, 7.09719279347199, -1.2087160663922383, -8.535145745618987, 7.356115283430324, -11.065344924458703, -9.042490094060758, 3.8047494835262583, 7.418094005762093, 11.840636606034451, -6.82240507752325]",150.34573888456447,0.1
channel_71,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_71.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_71.step,150,10,1500.0,"[0.0, 40.176171764790695, 332.63526612204635, 402.4885872300042, 475.7769660429639, 522.0361494265989, 665.9665441390059, 765.3321555150467, 1147.030608620808, 1394.5048363953272, 1500.0]","[-4.269521054220773, -0.6478522173996613, -10.577221395432424, -6.797108936199825, -5.750003881414672, -11.181714050128821, 1.5071907572477272, 6.150845895725787, -12.902051055694164, -0.5663069471055078, 8.466335858033851]",141.46095789155845,0.1
channel_72,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_72.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_72.step,150,10,1500.0,"[0.0, 309.92299541511557, 478.15617029069506, 723.9288341360377, 1049.208738654252, 1127.1378895285347, 1259.4051346522283, 1305.4936836390027, 1361.3475542293431, 1412.5944718311816, 1500.0]","[7.553421276923448, -5.5845968366506025, -6.815870095624929, -11.073290074485147, -1.83534894594154, -5.9110611348809385, -3.9218147597709425, -7.9200821213834205, 7.894664694597012, 12.900100420641522, -0.062044416333371544]",165.1068425538469,0.1
channel_73,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_73.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_73.step,150,10,1500.0,"[0.0, 79.54161899125121, 228.14479941686653, 452.1275633592212, 773.905608015818, 901.6421773294205, 976.5986850413109, 1020.3619657252023, 1053.533496842792, 1352.4859803917352, 1500.0]","[-2.7791283641108304, 2.0450205387409355, 1.564881099132812, 10.098391230980788, -11.740286902132127, -8.244670016833636, 8.790149368788914, 10.43510601670964, 14.844726408626034, 11.187360491612523, 11.69697021216993]",144.44174327177836,0.1
channel_74,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_74.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_74.step,150,10,1500.0,"[0.0, 154.74439715585416, 332.0784655909012, 407.2094267472435, 583.8641484618067, 867.1368486240788, 936.6015387586317, 1310.4939107145512, 1354.5630999577515, 1446.847666961015, 1500.0]","[-13.261639663856101, 13.47880569027772, -2.913611744771112, 10.023626760063244, 5.439884180690733, -9.242365157667438, -9.736132602627364, 9.359646045316346, -7.05864868141388, 12.398555511059271, -10.798337859315282]",123.4767206722878,0.1
channel_75,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_75.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_75.step,150,10,1500.0,"[0.0, 242.52080279081633, 363.47932959434627, 459.42166433904566, 522.1344749065763, 733.2298371536901, 824.5870711917387, 916.5387880887255, 1366.3403845150274, 1403.8000816961437, 1500.0]","[8.155480296874657, -3.6504595732864313, 10.053773732422012, -8.607751968029929, -14.870826729969641, 2.1350208616722313, 14.822333173571355, -13.840670705193462, -8.760057788746183, 0.567439274612525, 9.29822209334612]",166.31096059374931,0.1
channel_76,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_76.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_76.step,150,10,1500.0,"[0.0, 48.512660064408436, 208.68546744989578, 409.7461482660891, 587.4266377923859, 673.5939280456181, 844.8391194599652, 967.99533367839, 1107.7692162510266, 1332.0219542336995, 1500.0]","[5.712058635465045, 14.48961514607721, -2.6446967909707872, -2.8993679025261514, 12.700409031774367, -7.623732389848241, 6.894457389086, 7.63719414654404, -12.066360076636707, -0.9530578291924794, -8.983125860353379]",161.42411727093008,0.1
channel_77,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_77.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_77.step,150,10,1500.0,"[0.0, 74.61842705244705, 166.40291599572612, 209.44614853565437, 481.81822374921614, 733.4904962125896, 1108.4127973554446, 1239.5914417260112, 1397.139742647823, 1466.7742482644833, 1500.0]","[13.313951043111338, -2.938566055287918, -8.259315763623789, 10.400131515247306, -3.0241409202662854, -13.946495666710003, -10.141752892511064, 4.177510210685099, 8.487158225151717, -8.671968345338612, 12.521867677984265]",176.62790208622266,0.1
channel_78,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_78.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_78.step,150,10,1500.0,"[0.0, 133.41222805543958, 252.33623485070115, 294.28347598081666, 340.07730845185796, 648.0353654020639, 914.9117496266176, 1037.4764473077278, 1340.9153040361155, 1379.776854340611, 1500.0]","[13.155343768831973, 6.85124897239227, -1.7633175455832575, 11.300344162551085, 0.8237289021767698, 7.343127834502624, 9.615178315758122, 7.480585850970179, -6.364353718555382, -11.464682972825067, -7.849844119138196]",176.31068753766397,0.1
channel_79,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_79.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_79.step,150,10,1500.0,"[0.0, 76.76684539664004, 369.7051658333198, 484.2423536584954, 631.976764132144, 1008.9937530675273, 1141.7328629133017, 1177.427009399909, 1300.354677965713, 1441.692595298596, 1500.0]","[-9.344092983775193, 8.856967757481286, 13.818788568864981, 6.655089967008404, 12.53579989877202, 14.525557948439992, -4.438479772822854, 4.146706587790106, -0.7820178708576613, 14.598862405896902, -12.185765279768253]",131.3118140324496,0.1
channel_80,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_80.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_80.step,150,10,1500.0,"[0.0, 33.35072264786292, 513.9710770550292, 573.5492218753313, 877.774610946645, 960.8054958174235, 1039.6653044537304, 1132.2399155736302, 1213.440707438394, 1437.9350188490941, 1500.0]","[3.190885206466053, 4.75442305179876, 9.887862272571148, -14.266474773539553, -8.39526326543101, 6.357534317657361, 1.9056971090861197, -0.13184765396570697, -13.343701298760585, -4.551723496156313, 10.953006957319449]",156.3817704129321,0.1
channel_81,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_81.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_81.step,150,10,1500.0,"[0.0, 34.0769739898396, 259.07093482263684, 667.7418895258356, 712.9027125156302, 818.7331639738211, 879.5056192387398, 995.9204136791224, 1232.4795491875666, 1401.6917192684318, 1500.0]","[0.9387826445581489, 8.378098307244024, -7.629007710150571, -8.07761084198349, -14.18453599507245, 13.75545881926357, 6.3005064016387, 4.066810620305546, 7.319841680849727, 0.9483875608631802, -0.7159853672876899]",151.87756528911632,0.1
channel_82,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_82.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_82.step,150,10,1500.0,"[0.0, 158.1069688371883, 286.18884618038453, 322.5790152842994, 405.2450683616259, 684.7686515455587, 785.3628924706841, 892.4826762447541, 945.883357727414, 1283.240183279974, 1500.0]","[12.656925194976012, -5.035108568896451, -9.925958778514328, -8.64683509601069, -12.299958268647304, -11.39668109695847, -12.860863974454638, 14.694692076146204, -12.778269498927791, -11.023737571457591, 9.817637867722095]",175.313850389952,0.1
channel_83,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_83.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_83.step,150,10,1500.0,"[0.0, 100.99509130916685, 249.09494476395145, 437.78196387016715, 530.3762503125694, 683.4779233700172, 780.5978996920205, 1156.989846211116, 1341.3601911151661, 1404.4109259389134, 1500.0]","[-9.90857684704318, 8.897151894080743, -7.178886559921661, -10.394053609888577, -7.609432746503196, 10.262104553167191, -5.09396113206806, 5.581496085177005, 10.69228891967218, -12.667659992248737, 7.950732155341289]",130.18284630591364,0.1
channel_84,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_84.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_84.step,150,10,1500.0,"[0.0, 160.4288100049425, 215.16591087690153, 573.1108468646787, 760.0516040671108, 947.5003736580769, 1113.1355905461076, 1183.3653164250832, 1279.2288778336676, 1386.7393995238954, 1500.0]","[3.706391089282377, -10.947606233474279, 5.806214087601585, 5.2425106914067, 5.477643666506495, -12.77788341783881, -1.5948347275754209, -2.7289460386281092, -12.398655490704027, -8.328962163095678, -1.771121046058898]",157.41278217856473,0.1
channel_85,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_85.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_85.step,150,10,1500.0,"[0.0, 244.81635216628086, 326.4644560547722, 601.7954125990501, 812.401075133803, 903.5596100569308, 1025.9251595011306, 1133.6321771051146, 1309.0319808202617, 1412.059990286627, 1500.0]","[0.8597261432487286, 3.0599089058258855, 7.125454118931774, -12.84448993541297, 0.4706231556591618, -0.5522523238186956, 12.650549527127112, -0.19480258690976626, -0.95038395917007, 13.865999656041062, -1.4827060919735544]",151.71945228649747,0.1
channel_86,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_86.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_86.step,150,10,1500.0,"[0.0, 60.608341471684824, 203.8810904416606, 248.38941994417527, 278.6300055251305, 435.27231362379695, 1159.6713790186407, 1301.4651391798263, 1344.2881394258352, 1434.5793013605344, 1500.0]","[13.232288542940918, -9.979050010674621, 3.799176530924445, -5.212849135078297, 4.246839778930568, -2.6322421060777454, 7.7892915691918425, -8.079626240164265, 12.173755587427802, 0.00628947940056257, 7.6827944313855845]",176.46457708588184,0.1
channel_87,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_87.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_87.step,150,10,1500.0,"[0.0, 54.423928485711926, 169.16480741795098, 339.7703714358565, 401.45176282103733, 658.2132957522203, 876.3450682941469, 1080.5607189645148, 1257.5721075640786, 1400.0097392782523, 1500.0]","[0.8562518682735867, 9.985111639845368, -5.903937700962251, -1.8057287255859986, 14.56863304536024, 14.551400901626128, 12.183204322955447, 8.953450344841727, -6.926084978315828, -5.3744977779843754, 1.418485236146239]",151.71250373654715,0.1
