case,geometry_spec,target_geometry_file,L_mm,AR,channel_length_mm,x_points_mm,deltas_mm,inlet_height_mm,Uin_mps
channel_264,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_264.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_264.step,0.125,8,1.0,"[0.0, 0.12173043619738663, 0.1579989384658989, 0.3108326173488515, 0.7244407894177032, 0.7880516731496074, 0.82734455236643, 0.9521843990819266, 1.0]","[0.0, -0.0015474881025458785, -0.002169452231845702, -0.0015834963285252237, 0.003198607891982453, 0.004338468955658888, 0.0036436211543240298, -0.003703388049136844, 0.0]",0.125,1.0
channel_265,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_265.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_265.step,0.125,8,1.0,"[0.0, 0.030963918420763126, 0.10087897073124952, 0.17303451157348165, 0.3931985557634851, 0.47726092061633796, 0.5181783311635532, 0.8010729871939195, 1.0]","[0.0, -0.0009337192050168997, 0.0028344133736910625, -0.0002513958907713488, 0.0019773330281701498, 0.0015468208811520905, 0.004034893505601455, -0.002985955371101633, 0.0]",0.125,1.0
channel_266,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_266.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_266.step,0.125,8,1.0,"[0.0, 0.05939848941363018, 0.18187424712240582, 0.37265213259335583, 0.5396475094418827, 0.7746942166240538, 0.8631798341902642, 0.9201330768134246, 1.0]","[0.0, 0.00240933168011227, 0.004161753022747819, -0.0019414980763930423, 0.004712036619350477, 0.004266536452009174, 0.0021753521793807917, -0.0008014106971185155, 0.0]",0.125,1.0
channel_267,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_267.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_267.step,0.125,8,1.0,"[0.0, 0.0365590865493769, 0.11661004951292928, 0.18119899664727362, 0.5742648521128839, 0.6336011010706825, 0.6992577082374385, 0.7935333064478524, 1.0]","[0.0, 0.0008988906471720714, 0.0019179438718775997, 0.004888545309275631, 0.004284483892707267, 0.004424866258928903, 0.0006410059097733158, -0.0015219114167466254, 0.0]",0.125,1.0
channel_268,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_268.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_268.step,0.125,8,1.0,"[0.0, 0.17652070187684832, 0.35176521341347844, 0.6183978542418762, 0.6566106292512907, 0.7210695072961381, 0.7633881328399045, 0.8465734951369418, 1.0]","[0.0, 0.004367343078876404, 0.0041910963479503864, 0.00338639598227622, 0.003066918225707719, -0.0020348553637730693, 0.0004496118133589808, 0.004673528815037495, 0.0]",0.125,1.0
channel_269,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_269.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_269.step,0.125,8,1.0,"[0.0, 0.049906664847264186, 0.09480947469889589, 0.346851193193834, 0.3981570467024883, 0.49968382432062686, 0.6991959650046929, 0.8654311463930109, 1.0]","[0.0, 0.0036520980528186196, 0.0027917502653841374, 0.0036628179531682853, -0.003383939468286512, 0.0034957957041648067, 0.0014955387704444004, 0.0016674196335760396, 0.0]",0.125,1.0
channel_270,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_270.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_270.step,0.0625,16,1.0,"[0.0, 0.03379371749303578, 0.09085051629575047, 0.1273650322480404, 0.18371891020835454, 0.41078136692514233, 0.4265595190481793, 0.45944157059847274, 0.5897822279011021, 0.6400321593178987, 0.6863355267850687, 0.7125521661539876, 0.74767143783675, 0.8058894582295221, 0.9081119822053076, 0.9731879920121527, 1.0]","[0.0, 0.0017394483422729697, 0.004830350185639885, 0.0026139619157571695, -0.003992407137836682, -0.0026160201636478433, -0.003763446881635959, -0.0048234583751719795, -0.0009516082544246008, -0.002691312005758103, 0.004248302622772627, 0.004278391151781423, 0.00401699937747534, -0.002570385969299932, -2.007956712584899e-05, -0.004434229817459727, 0.0]",0.0625,1.0
channel_271,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_271.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_271.step,0.0625,16,1.0,"[0.0, 0.07091525300921898, 0.10147023662514011, 0.14284811797961688, 0.3287107206378671, 0.37746304837928346, 0.4387207953360607, 0.5023740455454342, 0.5240874311887703, 0.5656531705853962, 0.5941007035096738, 0.6231046780798859, 0.6714569072044646, 0.7781551633867397, 0.8268363533756157, 0.9114632028528163, 1.0]","[0.0, 0.0024551246893725733, 0.0039099539005919585, 0.003929476719328951, 0.0023380274530347186, -0.0028230551899765667, 0.0037708625381472514, 0.004994414284619245, 0.003125086974888852, -0.0037301381015930725, 0.0016356261137385796, -0.0021360908999381732, 0.0034162045737075016, -0.004562377163962714, 0.0044613791839155535, 0.0027277951360543205, 0.0]",0.0625,1.0
channel_272,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_272.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_272.step,0.0625,16,1.0,"[0.0, 0.01581033436926084, 0.031651234074207085, 0.07610448562799672, 0.1336688381568762, 0.18124686143637253, 0.27984607335644685, 0.3045994765245531, 0.33779686019727745, 0.5147735851665213, 0.5407597602862398, 0.7126507065203322, 0.7759974514861127, 0.8036632443094222, 0.8215796540282162, 0.9251806283745644, 1.0]","[0.0, 0.0019770611047211185, -0.004986399624147542, -0.004157781767381182, -0.004932831167410741, -0.0043278747631185985, 0.004652013624792998, -0.0017703466256009217, 0.002074772296326406, -0.0018014420862744276, -0.0004774715391922804, -0.0015539927924382714, -0.004931038441575783, -0.003781055735317237, -0.001588350938444577, 0.0009023906967888231, 0.0]",0.0625,1.0
channel_273,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_273.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_273.step,0.0625,16,1.0,"[0.0, 0.030280703015959066, 0.09559273131326534, 0.12597489286157304, 0.15989920994245815, 0.18574498106963658, 0.24670397656106016, 0.3212480210470492, 0.4473154654245686, 0.4882717209850167, 0.6218398436948293, 0.6908320205550994, 0.7346373509544085, 0.8730055337189638, 0.9114206720165587, 0.9731854694738353, 1.0]","[0.0, -0.002914221778017193, -0.0048099042731403075, 0.0029187661735255816, -0.002019840290511118, -0.004141416173709811, -0.0019439859076383161, -0.00017561944124238477, -0.0049058534113213875, 0.003647241179936515, -0.0017508992572745742, -0.002595671563811418, 0.000358381684753226, -0.004244252742705637, 0.0026487768709178338, 0.002277034405689252, 0.0]",0.0625,1.0
channel_274,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_274.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_274.step,0.0625,16,1.0,"[0.0, 0.11234078607607383, 0.15697114177791677, 0.34726418558468375, 0.38574941676317065, 0.4461526566462468, 0.5575662623748228, 0.5724839378019181, 0.6251496301898101, 0.6477638729054859, 0.6831932279711582, 0.7277589513637769, 0.7757416261894031, 0.8037766554887166, 0.8502351365962231, 0.9527646937010006, 1.0]","[0.0, 0.0021861706713814004, -0.0017883474339526473, -0.003696187032975309, 0.0026556546271794615, 0.0035813765158256806, -0.0034598549728281015, 0.0035878060381513274, 0.0047327233969108, -0.0019170053046947376, -0.0012844731692957735, -0.0013173070234649233, -0.002168798761639177, -0.0028457290811359347, 0.004237318506715173, -0.0027256689128977553, 0.0]",0.0625,1.0
channel_275,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_275.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_275.step,0.0625,16,1.0,"[0.0, 0.022227068402485027, 0.12812430553769824, 0.14390020371739787, 0.23187961784713995, 0.2511585271876971, 0.3981887586594196, 0.44528202167109765, 0.6103907204798587, 0.6596451020811624, 0.69585670126903, 0.7889987998019452, 0.9213679950157019, 0.9398083860409663, 0.9556207030196135, 0.9702484361732793, 1.0]","[0.0, 0.002317962203245846, -0.003880224081399999, -0.002079295957865759, 0.002753708875301371, -0.00037140551073111625, -0.002116759130142202, -0.003093156296871893, 0.004775063523673633, 0.0014846867600421202, 0.0022662793026415606, 0.002320485251357387, -0.0009889451251633907, -0.003069971977106135, 0.00011356155590928722, 0.002574773302495585, 0.0]",0.0625,1.0
channel_276,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_276.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_276.step,0.0625,16,1.0,"[0.0, 0.07685473386492435, 0.09635288593295746, 0.1096835300778125, 0.20421841651910533, 0.2535626365187004, 0.3992611006312412, 0.5051404798700047, 0.5543662004589124, 0.6197393733971486, 0.7283136986575345, 0.8250076426742258, 0.8440871175270848, 0.8683227280940669, 0.8949013170840975, 0.9358916865284062, 1.0]","[0.0, -0.004414321409039083, -0.001755504028406092, -0.001162610792754234, 0.0015894651174185228, 0.003502421118571723, 0.000540299696073809, -0.0019448828367990222, -0.0024165279349840697, 0.0015358863017595828, -0.004723853672279199, 0.001970417466970662, -0.0014931406835221183, -0.004823745033763348, -0.001097757156670882, 0.004479845034556089, 0.0]",0.0625,1.0
channel_277,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_277.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_277.step,0.0625,16,1.0,"[0.0, 0.06502994308856479, 0.07885318487956959, 0.1877659458663184, 0.21746204797880808, 0.3081612947615671, 0.3222348627519532, 0.3756211020969477, 0.614519433908675, 0.7262550617254261, 0.7455437385811113, 0.8217518408517287, 0.8943318236219575, 0.9212658676026357, 0.9556261369508454, 0.9741249872586456, 1.0]","[0.0, -0.004080656347508116, 0.004976824290932561, 0.002799443741355625, 0.00372134924443165, -0.003259429261896902, -0.0017171403887529424, -0.00198281219968419, -0.00326124506450607, 0.004706531968684791, 0.004088483152141703, 0.0025354682938210646, 0.002137116741235243, -0.0023486058893544427, 0.0024062028901884504, -0.002382685843514394, 0.0]",0.0625,1.0
channel_278,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_278.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_278.step,0.0625,16,1.0,"[0.0, 0.11548554724734357, 0.1450564714472849, 0.17956031357910576, 0.2584582508519788, 0.2837272564990032, 0.3245100959421535, 0.413314984066659, 0.44058819895483686, 0.549358523900309, 0.5816097123361078, 0.6171130216716073, 0.7271763162494027, 0.7991943898231217, 0.89153573003183, 0.972755674086358, 1.0]","[0.0, 0.0007302503546692931, 0.001831170605216711, 0.004286382340422028, 0.00040158089556797776, 0.003927663305794151, -0.0048803695359385, 0.0013423269214282944, -0.004771965536339506, 0.002855231134154067, -0.00269777101545286, 0.0021033224069913472, 0.0009155617079337122, -0.0009360728315586098, -0.0006053490649929501, 0.00023187503998140218, 0.0]",0.0625,1.0
channel_279,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_279.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_279.step,0.0625,16,1.0,"[0.0, 0.030963989140178238, 0.09964285431811616, 0.14652095431785672, 0.21915037087215605, 0.28221524002191173, 0.33855880311252207, 0.5238117910458933, 0.6649134355389877, 0.7167860193561375, 0.7960596242508448, 0.8154137779941072, 0.8445658649957986, 0.8780774113577062, 0.8930547953260931, 0.9537431171653648, 1.0]","[0.0, 0.0025250914342525455, 0.0022908517718598755, 0.004302300071804038, 0.002283824408606627, -0.001039395324174736, 0.001910030216581776, -9.889392469444001e-06, -0.0018851904495464145, 0.004183058219132499, -0.0002237191997782077, 0.000760449496570067, 0.0013297827591898011, -0.0016903035907008422, 0.001413318032146991, 0.004810008674744006, 0.0]",0.0625,1.0
channel_280,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_280.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_280.step,0.0625,16,1.0,"[0.0, 0.04830240566565183, 0.10747581426891838, 0.1314166858473516, 0.1688337290408097, 0.18775283722285516, 0.20129056366601958, 0.26867703993712266, 0.3391633166369036, 0.5208782310389813, 0.5850303261984637, 0.7835776481341592, 0.8010912450973775, 0.864813820186348, 0.8820418378820805, 0.9507538104847536, 1.0]","[0.0, -0.0022603158307710723, -0.00035078281560319436, 0.004625405602753181, -0.004604339953263888, 0.003343470493131116, 0.0043848102494901025, 0.002857087623785605, 0.0025526393919256315, -0.0006708592874902332, -0.002406464927142221, -0.003924270612627527, -0.0002620453987739295, -0.0002126438063196198, -0.003569964344169242, -0.00018989211624603763, 0.0]",0.0625,1.0
channel_281,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_281.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_281.step,0.0625,16,1.0,"[0.0, 0.03787405014186782, 0.0588550084221295, 0.09219393046741459, 0.12063251211847395, 0.18281441487999409, 0.23868500986499752, 0.28665220942545977, 0.3518816921329128, 0.5258457263715655, 0.57709547344605, 0.6512247529391327, 0.7101052058336922, 0.7847539118763928, 0.849058564597819, 0.9246078606135371, 1.0]","[0.0, 0.00033158510560221243, -0.003681583627753602, 0.0008396321090581972, -0.001218297264813636, -0.0019319285879288851, 0.0041603683796937, 0.004840731751597668, -0.0036936791413298056, 0.002260239687299698, -0.0005940925681351293, 0.003569276195624517, -0.003953173484106398, 7.073118641403708e-05, 0.002784471211998268, 0.00216755610137796, 0.0]",0.0625,1.0
channel_282,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_282.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_282.step,0.0625,16,1.0,"[0.0, 0.013665034093802125, 0.032684075108435046, 0.0643198400537828, 0.08448069032009917, 0.10670966497250607, 0.1305947054638767, 0.3371863963191665, 0.49020524400190013, 0.5385658326532607, 0.7778672998780504, 0.800882126151438, 0.8219692328504976, 0.9074438586812897, 0.9429379615107418, 0.9812073797496317, 1.0]","[0.0, -0.004728061737242696, 4.839363768727092e-05, 0.0025200615391165852, 0.0014848289805754452, 0.0033184582697410063, 0.0008563744958943768, 0.004938534575901251, 0.0033247876809112927, -0.004093985520501049, -0.00151789119111146, -0.0045306910764664554, -0.0035949863829730267, -0.0012441559875671828, -0.0028895732907577845, -0.0028344007014008653, 0.0]",0.0625,1.0
channel_283,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_283.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_283.step,0.0625,16,1.0,"[0.0, 0.10311286281693989, 0.18851643257577685, 0.20962853280863242, 0.28215884633439753, 0.3185197829355585, 0.334193336592844, 0.39714899693954975, 0.43133317930535675, 0.595226658139921, 0.6121324498125961, 0.6343684349504097, 0.6659307951872857, 0.7416567068603469, 0.8654107898227629, 0.9316632460238762, 1.0]","[0.0, -0.00035646511537484014, -0.003633318274234361, -0.004691684135583988, -0.002594127013997707, -0.0012738436929548968, 0.004390282802134003, -0.003620253187042426, -0.003017796420623241, 0.0028000220458747485, 0.0014315805835502697, 0.003180614611127906, 0.0025085283365511614, 0.004443564499380755, -0.0034665267522113333, -0.004832786118716169, 0.0]",0.0625,1.0
channel_284,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_284.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_284.step,0.0625,16,1.0,"[0.0, 0.058062485870699704, 0.07267417116385341, 0.13065966736883605, 0.2311301009016673, 0.26500782725098737, 0.2826898091607227, 0.33942440776510263, 0.38698343452483563, 0.41532395302352004, 0.5472970409226179, 0.5614175752261811, 0.6055294512951447, 0.6469616399305097, 0.7051753899844257, 0.9747072024918102, 1.0]","[0.0, -0.0016114484958634732, -0.004614284723722809, 0.0029960954183565125, 0.0036360531281663657, -0.0024438083664581967, 0.0001452967107453719, 0.0035467933150121365, 0.0006278920141803181, 0.0027870701057983015, -0.0026900629930587537, -0.0030011165008852446, 0.00144249067784052, -0.00012463674277257957, -0.004192406206671039, 0.004625943258894721, 0.0]",0.0625,1.0
channel_285,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_285.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_285.step,0.0625,16,1.0,"[0.0, 0.056780862859276374, 0.15976465290016173, 0.17950756107126095, 0.291942969159234, 0.3868013830731506, 0.40271963325336957, 0.5321689948704738, 0.5534743738795941, 0.6960643952180495, 0.7273127150424118, 0.7519439818484035, 0.8248494834856974, 0.8415920642325608, 0.9503661268824123, 0.9804503117550738, 1.0]","[0.0, 0.004902516319804435, 0.003156685997702962, 0.0025514300612163423, 0.0015393792671032558, 0.00446340117297699, 0.0003789821654873113, -0.0009866639891825627, 0.003681631492278666, 0.004199009932768284, 0.0003623801597827103, -0.003362906091241097, -0.0002566091247850587, -0.0011374511228920883, 0.00024406908682523057, -0.004530535195573096, 0.0]",0.0625,1.0
channel_286,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_286.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_286.step,0.0625,16,1.0,"[0.0, 0.01992807598200049, 0.06168257166876601, 0.14866839804820323, 0.16449025699962438, 0.20704910392834955, 0.2512889370485712, 0.3242303483497463, 0.3613302029592896, 0.434075841043063, 0.5264746374926413, 0.5675916243909708, 0.6205469959374781, 0.7376853383916667, 0.9028621847830733, 0.9722662311932354, 1.0]","[0.0, -0.0044491372382883775, 0.0017117785030296827, 0.0018695308412150493, -0.004495444721407531, 0.004244281979144099, 0.0018794743718345006, 0.0013839972522468637, -0.00018691140437976893, -0.00037110764867522364, 0.0015815304491502693, 0.002994913760020412, 0.004364384655530607, -0.0008221334725760417, -0.002319813938709053, 0.0010617261635150511, 0.0]",0.0625,1.0
channel_287,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_287.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_287.step,0.0625,16,1.0,"[0.0, 0.04324186628386235, 0.08188339123803706, 0.10128655434913741, 0.185632105103073, 0.24131545889871994, 0.49999374727933055, 0.532453362592095, 0.5772773700071789, 0.5903972862676099, 0.6349616880963985, 0.7452038593280319, 0.7837834187918529, 0.8185597629786344, 0.866078988134727, 0.8890959485147609, 1.0]","[0.0, 0.0034388400362159533, -0.0038525100491184606, 0.004143283721738839, 0.00407431415104459, 0.0030276142238710004, -0.0010850593954472307, -0.004758485441558415, -0.0030918858014177255, 0.0037001015852428697, 0.0024199889558699055, 0.000191660944340942, -0.002096239377792657, 0.0011521316352033116, 0.0026829852142650967, 0.004748404563885397, 0.0]",0.0625,1.0
channel_288,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_288.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_288.step,0.0625,16,1.0,"[0.0, 0.022821452346855647, 0.16666346659920914, 0.22182073382734016, 0.28399554807189564, 0.3659340579457282, 0.4035080002175896, 0.4524813633535534, 0.617486548774566, 0.6416831705293877, 0.7770361107180896, 0.8078364920491302, 0.8760551225202206, 0.9106148499910549, 0.9435826983657435, 0.9704008070100538, 1.0]","[0.0, -0.004750993605298375, -0.003483829116849144, 0.002550308320641198, -0.0025461695138235896, 0.0019214310343294962, 0.0035103036226974077, -0.002005971537196136, -0.0037225000380352426, -0.003625693827329618, -0.0047081185004727456, -0.00027617407576803997, -0.001753856078158853, 0.0045902143650844605, -0.0031887689950417866, 0.00017218138054374103, 0.0]",0.0625,1.0
channel_289,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_289.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_289.step,0.0625,16,1.0,"[0.0, 0.0763396407274174, 0.1077942480059146, 0.1645908432232074, 0.18906025086132716, 0.31839511799576437, 0.5121018982952783, 0.5499656917969112, 0.572719605579249, 0.65612458633797, 0.7280198514046601, 0.7486503869198958, 0.7759246776774595, 0.8209394559857581, 0.843343192794891, 0.9861238943185988, 1.0]","[0.0, -0.00044057752916567584, -0.0003880374585428113, 0.0022904739693298468, -0.0024173097832414126, 0.003047863458287313, 0.00341978596949078, 0.0021439839923617, 0.0022477677965622566, -0.004734703383270054, -0.0013129302830578705, -0.004711000189402355, -0.001979780014786526, -0.0008849862363156762, 0.0009270655858302857, -0.0017292781392431733, 0.0]",0.0625,1.0
channel_290,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_290.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_290.step,0.0625,16,1.0,"[0.0, 0.021465671223992143, 0.09688790188029517, 0.12007808808767023, 0.1692445365429666, 0.21295742658427588, 0.3105097318081161, 0.4359517215595533, 0.5002016764896281, 0.6395690453143096, 0.7011669193223778, 0.7585792503721005, 0.8126187107363172, 0.8385897911646116, 0.8577912779653204, 0.907065924506401, 1.0]","[0.0, 0.000848599007447914, 0.002228562123037711, 0.0018156933501283475, -0.003946894205742906, -0.0016120145178215861, 0.0015545449219649234, 0.002977479982451187, 0.0030270799295929766, -0.004672126957922518, 0.0032874860534846074, -0.0004057395520182163, 0.003952004589361965, -0.0020337529214461292, 0.003019941977427695, -0.00495327307518047, 0.0]",0.0625,1.0
channel_291,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_291.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_291.step,0.0625,16,1.0,"[0.0, 0.018962877187371177, 0.037474864623392196, 0.09316469697840492, 0.1082596106132667, 0.12913218650093913, 0.20137154137483038, 0.25679464610507863, 0.3390554630918712, 0.4495135050734602, 0.5529698991463148, 0.5730885741822943, 0.7064601846452367, 0.7624437118554049, 0.9313944554996983, 0.9662460517645017, 1.0]","[0.0, -7.210892609394587e-05, -0.003517589621412145, 0.0013344919370244946, -0.0013218296240411409, 0.002132350037832251, -0.0007960555584190475, 0.002048729964951525, -0.0009881775521771788, -0.001967238999452411, 0.0006992199127489459, 0.0029064621334435907, 0.0013210727381874022, -0.0004519033801485238, -0.00341734694869264, -0.0008688434393975151, 0.0]",0.0625,1.0
channel_292,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_292.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_292.step,0.0625,16,1.0,"[0.0, 0.04146672871568767, 0.05778419181385724, 0.08905279326083869, 0.10733511875923236, 0.12745798433524688, 0.16042750716419507, 0.2497483476582157, 0.3978884909485205, 0.4345207728340733, 0.524725998108624, 0.582052077923553, 0.6395013971218975, 0.7368761174357846, 0.8209136477875926, 0.9554923148282692, 1.0]","[0.0, 0.0016744159866164676, 0.0007291353451827085, 0.0005664998911722365, -0.004165631230582212, -0.001188080504898038, -0.0019475481179987496, -0.001745828206756154, 0.0032866489377544736, 0.002179210012876742, 0.0030378247436599745, 0.003734069567291584, 0.00047367970385405085, 0.0011854954140894606, 0.0016517543337267963, 0.004667099956454714, 0.0]",0.0625,1.0
channel_293,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_293.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_293.step,0.0625,16,1.0,"[0.0, 0.01664598602194898, 0.049534228622613606, 0.17368311132825265, 0.2088327817571902, 0.27225973203485954, 0.3333283363878527, 0.35220563685405204, 0.4782826490706732, 0.5185800782588079, 0.5693833819383777, 0.5944455450669759, 0.6439150942242213, 0.7359019899036183, 0.772792275563683, 0.8501291984061949, 1.0]","[0.0, -0.00029258971677914927, 0.0038833490957642927, -0.002652647546795921, 0.003576239231599862, 0.0010567470675713333, -0.0033788532897989013, 0.002208873336034774, 0.0018114621326462852, -0.0030612030653238255, -0.0023264728368488506, 0.0009509183793170286, 0.0001977033554565041, 0.0046204384731945375, -0.0013475190823298744, -0.0025327016698202132, 0.0]",0.0625,1.0
channel_294,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_294.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_294.step,0.0625,16,1.0,"[0.0, 0.07745666784587837, 0.09480864439840754, 0.16555104723363523, 0.21402956564341238, 0.23371504221050432, 0.2621910270861474, 0.3643829194195313, 0.3857358287398489, 0.6835395027557576, 0.7646964169714844, 0.7956396441010348, 0.8285577749642484, 0.8846846204615474, 0.9499919150355123, 0.9776531646239907, 1.0]","[0.0, -0.0018623950181279468, -0.003613590763843341, 0.004983962413753445, 0.0010683044122413278, -0.0011419050452225999, 0.004368229558996523, 0.003109282541214487, -0.001006164726635863, 0.0028495016452734735, 0.0002788862413169923, 0.002477003215639528, 0.0010942890208222623, -0.0015190385273106833, -0.0042774764869974455, 0.0028814718679247694, 0.0]",0.0625,1.0
channel_295,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_295.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_295.step,0.0625,16,1.0,"[0.0, 0.10290583689188819, 0.12048924840310568, 0.17655929171420265, 0.2393827111940864, 0.27307445453904833, 0.3165109896630208, 0.44146338677440805, 0.5377527883253862, 0.5617745521325437, 0.6006171071617239, 0.6429906971256325, 0.7655515946208056, 0.8814436645692413, 0.9212947726240566, 0.9595984984608931, 1.0]","[0.0, -0.004293759664766024, 0.00021832154692000803, -0.0003851768173416285, -0.0012226573577158416, -0.0014956633950352549, 0.001151723897220915, -0.0049758158597577795, 0.0017194407314607973, -0.00473130011715432, -0.0037909939934589656, -0.0027669941048026037, 0.0023768833640428087, -0.002079071302885306, 0.0012792684643307631, 0.004979080395982019, 0.0]",0.0625,1.0
channel_296,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_296.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_296.step,0.0625,16,1.0,"[0.0, 0.18970161150035633, 0.22015772849642395, 0.3054801828226853, 0.39325582992239566, 0.42545412863304266, 0.4457686169007117, 0.46607071387618515, 0.494864082490018, 0.5223245702447332, 0.5537662576948505, 0.5736237525061437, 0.612163298112899, 0.629212465611746, 0.8016104127998123, 0.8701709652428505, 1.0]","[0.0, 0.002632899506246264, -0.003922815487085353, -0.004089763962846027, 0.0001258766918521793, 0.0005308810631039071, -0.003218277674107438, -0.0008990115031728878, 0.0031585870645785942, 0.003318481971816753, -0.000584791958803935, 0.004174391467315046, 0.0025924520625414376, 0.0028785883314781683, -0.0042345496323228015, 0.00014786406230252874, 0.0]",0.0625,1.0
