case,geometry_spec,target_geometry_file,L_mm,AR,channel_length_mm,x_points_mm,deltas_mm,inlet_height_mm,Uin_mps
channel_41,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_41.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_41.step,0.1,10,1.0,"[0.0, 0.19487910972767514, 0.22927582128780166, 0.3030603495693014, 0.3737328098494259, 0.6749258343590094, 0.8338761696644196, 0.8716313683117354, 0.9050925630293901, 0.9623713538308452, 1.0]","[-0.0033712849944544515, 0.0018456207339367725, -0.0016052224579109734, 0.004548983918558076, -0.002564032546413926, -0.0040107549489517775, 0.0025350456300025793, 0.0038103605191787005, -0.0022188664312851217, -0.0029791189835452207, -0.003142338651289129]",0.0932574300110911,0.1
channel_42,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_42.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_42.step,0.1,10,1.0,"[0.0, 0.04912679730235894, 0.17801800515491772, 0.2569509951300066, 0.27733708732838624, 0.318298255683101, 0.44337532398404744, 0.8166343825062772, 0.8629542975991839, 0.9219978394949114, 1.0]","[-0.002052260504254573, 0.0026480355260723436, 0.003767107972646193, 0.004016418535664385, 0.0048456860825075426, 0.004823666831045325, 0.004529991327679814, -0.004281778594971157, -0.003622064640721949, -0.0019553347352396716, 0.0005289825406446149]",0.09589547899149087,0.1
channel_43,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_43.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_43.step,0.1,10,1.0,"[0.0, 0.028714856591046375, 0.12038483786648876, 0.268701145052171, 0.4138880892421956, 0.47009999145952913, 0.5640272342481835, 0.6052751365249883, 0.6503673947194998, 0.7075559969518287, 1.0]","[-0.002039671370899743, -0.0012874736291172287, -0.0009514503557346626, 0.002600149717440349, 0.002723529876745681, -0.0029318647248596837, 0.00441538856738099, -0.0037934466255631367, 0.003961220824236304, -0.003996043543501908, -0.0023546018884868895]",0.09592065725820051,0.1
channel_44,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_44.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_44.step,0.1,10,1.0,"[0.0, 0.20668469088481595, 0.24048283628688708, 0.3316140392399012, 0.35972456414323467, 0.41039961699372834, 0.5045244068123654, 0.5533216428948986, 0.824323704616323, 0.9186044551311936, 1.0]","[-0.0025159359613434857, -0.0025520349844985464, -0.0033874593714807596, 0.004400190108075148, 0.0038798882860558003, 0.0027735871332769226, 0.0001766152128772902, -9.39208448812812e-05, 0.00029745666182498, 0.00036568013577089296, -0.0006543691530230969]",0.09496812807731303,0.1
channel_45,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_45.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_45.step,0.1,10,1.0,"[0.0, 0.06637142855270872, 0.09011426840839756, 0.3413721616086587, 0.38084834997800865, 0.471036791487556, 0.5279262131614478, 0.5972126685447237, 0.626702022041212, 0.6858171875491578, 1.0]","[-0.0017846700851766833, 0.0010812921191459155, -0.00034985868010726975, -0.0009954875475472174, 0.00031886091346068103, -0.003127610553846585, 0.004886038985195766, 0.0031830786870386298, 0.0024161463273151534, -0.000312407029860475, -0.003471228778736641]",0.09643065982964663,0.1
channel_46,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_46.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_46.step,0.1,10,1.0,"[0.0, 0.09480743978834605, 0.1534993436605933, 0.18284071029891402, 0.21474867980671866, 0.48893540259015567, 0.6054572203032805, 0.6594796073685006, 0.7873566184661365, 0.8625458873250501, 1.0]","[-0.0006201039707962744, 0.0013901364926416464, -0.004976912274132581, 0.004933684984111781, -0.002191036140358449, -0.004379368934598449, -0.00041737958463486033, -0.0037096994281795833, -0.0034767328984242436, 0.0013228281303021023, -0.001070726084297668]",0.09875979205840746,0.1
channel_47,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_47.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_47.step,0.1,10,1.0,"[0.0, 0.20617393266451178, 0.2575142058791622, 0.471298500806184, 0.5475426438300609, 0.5996472790171572, 0.6785356821753524, 0.7542893586006548, 0.7935042275970994, 0.8322682490404715, 1.0]","[-0.004597462600600764, -0.0005036731157731945, 0.003924876896873264, 0.0024961861892286753, 0.0049180771649762825, 0.00031413811597243765, 0.0015999571880115126, -0.001975197188620719, 0.004475355996659923, -0.0013366451144346371, 0.0023851071268662866]",0.09080507479879849,0.1
channel_48,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_48.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_48.step,0.1,10,1.0,"[0.0, 0.09545514931390578, 0.25053201941505876, 0.28400045547565855, 0.4443778632157025, 0.6807126630876195, 0.8269109794852909, 0.8808021504759008, 0.9208423079318242, 0.9687514483099745, 1.0]","[-0.003741929816877148, -0.0040827632094099335, 0.0016748992314675791, 0.001555177383430523, 0.0016290971421009529, -0.004802335546573084, -0.0017345315732822013, -0.0030219015274080313, 0.0027815142254401246, 0.003606304013961302, -0.0025331962277385274]",0.0925161403662457,0.1
channel_49,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_49.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_49.step,0.1,10,1.0,"[0.0, 0.08276852546992883, 0.1075801080156831, 0.1910868197699483, 0.248099076715361, 0.3651503281990653, 0.45217334116129465, 0.6336504271431287, 0.7090295781024332, 0.7927715410343049, 1.0]","[0.004529224684855658, 0.0011006048288717384, -0.0024489306897261935, 0.0012547815691393632, -0.0017950883832198385, 0.004761283906917078, -0.001003238648363632, 0.0018542772076101423, -0.004767724176532416, -0.0009993855386524466, 0.0037510761332251175]",0.10905844936971132,0.1
channel_50,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_50.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_50.step,0.1,10,1.0,"[0.0, 0.14541940484615884, 0.2885047018048661, 0.5185247095321615, 0.5985496293761883, 0.6741887369272399, 0.7438248490914471, 0.7686389071839347, 0.8413241428341243, 0.9563780469678438, 1.0]","[0.004126718352555361, 0.004238744994985064, 0.003433228857619791, 0.004782044307645615, 0.002449915257796886, 0.0026466722856199974, 0.0026259009196264076, -0.00019392369057693454, -0.0004354780548572832, -0.002597737238509969, 0.001448191943592905]",0.10825343670511073,0.1
channel_51,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_51.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_51.step,0.1,10,1.0,"[0.0, 0.09439573632220782, 0.18765003816365766, 0.34742385019718736, 0.3891530833237621, 0.4318097225751667, 0.7210293717694426, 0.8212187819868169, 0.9152083675155671, 0.936654355144064, 1.0]","[0.002975108356807525, 0.0033917386623432445, -0.0036167092988395088, 0.002743359011830512, -0.003842958326905706, -0.001099374098434708, 0.00498609515011916, -0.0030740917676909023, -0.0034603641742237366, -0.0007719966745320652, 0.0011966852596986145]",0.10595021671361507,0.1
channel_52,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_52.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_52.step,0.1,10,1.0,"[0.0, 0.06455942191270411, 0.288029258850922, 0.3157267880242132, 0.37530769843904094, 0.49082866273091064, 0.5589840438917597, 0.7544902862325775, 0.8066693445594403, 0.8376027746669295, 1.0]","[-0.0032364361999192423, -0.0007650460532034617, 0.0005218492855933003, 7.661490802782916e-06, 0.0018616291561515041, 0.0015268673486925526, 0.004920420055280549, 0.0049942190922418785, 0.0001645940263564098, -0.004048009130391361, 0.002278432989687184]",0.09352712760016152,0.1
channel_53,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_53.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_53.step,0.1,10,1.0,"[0.0, 0.144472694821285, 0.212156553484067, 0.33855195466183385, 0.4165722350266773, 0.45551584980145887, 0.5034206319998016, 0.5850209920289908, 0.656293253777572, 0.8356753649439278, 1.0]","[-0.0008333400196011984, -0.0017845431775910052, 0.002488207796670549, 0.0030138943384272303, -8.742553608633886e-05, 0.003930310195363031, -0.003560913039214418, 0.0037906877965896025, -0.004039047670281188, -0.0034647447794538618, 0.000338400132739604]",0.09833331996079761,0.1
channel_54,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_54.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_54.step,0.1,10,1.0,"[0.0, 0.04383671582461311, 0.0656028132122892, 0.08561300229312409, 0.15343442504218086, 0.4234076348551078, 0.4618035237178169, 0.6131822282595516, 0.8800448541954825, 0.9311809055554677, 1.0]","[0.003608009736205361, 0.0032312460995009475, 0.00038941766264186887, 0.003191998792939804, -0.004072439225755053, -0.0010551848206124563, 0.0023779755610637294, -0.002425480406760367, 0.0025232891443355285, 4.178604390813866e-05, 0.0025026598794823315]",0.10721601947241072,0.1
channel_55,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_55.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_55.step,0.1,10,1.0,"[0.0, 0.20695564262516408, 0.490083686716923, 0.5335013631683283, 0.5857368896562697, 0.76310043249375, 0.8065692141447027, 0.8276185137777021, 0.8753502411438944, 0.9375232741089521, 1.0]","[-0.0010149337652578761, 0.004903884573604826, -0.003627887422093877, 0.0015353982569364334, -0.0005127049279874943, -0.0010708182330292602, 0.0037508419905408243, 0.004755956458283998, 0.0037285895877417884, -0.00307699320964867, -0.00279202078791066]",0.09797013246948424,0.1
channel_56,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_56.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_56.step,0.1,10,1.0,"[0.0, 0.1475014358811365, 0.21590621191525308, 0.3159789949741043, 0.3749920023677978, 0.4341225746695087, 0.7772110077387935, 0.9084844384603168, 0.9314478479092726, 0.9599311912798916, 1.0]","[-0.00013807924377724507, -0.0023981534465700866, -0.0008134391268519838, 0.002579103187328606, 0.0032661148465793002, 0.000612230678900442, -0.0011463051914289706, -0.00229303238504893, 0.00021918470769253465, -0.0018525038143561903, 0.0006409513704722291]",0.09972384151244551,0.1
channel_57,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_57.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_57.step,0.1,10,1.0,"[0.0, 0.3350284105714567, 0.3613955879681642, 0.38179716505321737, 0.45079758915075974, 0.5419969879235333, 0.6814746726146728, 0.7506795612619227, 0.8280311169558333, 0.9336563007132814, 1.0]","[0.004355419438426551, -0.0044051330781666, -0.002848217253712815, 0.0008577132515472244, -0.0030451349041799598, 0.0017952700920895789, -0.0028590771066327987, -0.004008430294011857, -0.0029301484035916033, -0.0007726596572793778, -0.003238617008269202]",0.1087108388768531,0.1
channel_58,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_58.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_58.step,0.1,10,1.0,"[0.0, 0.06708332398240718, 0.18216239598074924, 0.30949559958315487, 0.3693669506820979, 0.39328921190121613, 0.4508083192481636, 0.5159805667264552, 0.587461787635486, 0.6301616947391742, 1.0]","[0.004296666209195553, -0.004001689428232098, -0.0039259704371142285, -0.003846735618890121, 0.0011956925631031205, -0.003780310357903772, 0.0035238231793026636, 0.002542715149378925, 0.0031980885823802412, 0.00026060526886020896, 0.004966772115191535]",0.10859333241839111,0.1
channel_59,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_59.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_59.step,0.1,10,1.0,"[0.0, 0.03713989283038392, 0.14020354286093384, 0.21686470080734313, 0.36223240694305336, 0.4421319898186475, 0.5131564121963553, 0.5780990104196331, 0.681969079643994, 0.7228549829604595, 1.0]","[0.004708847285457379, -0.0011926763878285498, -0.0010247497544500711, 0.0008475270280493665, -0.0037194738945221313, -0.0017891437358814512, -0.003067916775548695, -0.003967165208929505, 0.0036614460633102013, 0.0008933116612747606, -0.0014132720847208884]",0.10941769457091477,0.1
channel_60,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_60.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_60.step,0.1,10,1.0,"[0.0, 0.053938948504721994, 0.0963827692377365, 0.2918372489550948, 0.37184343753278704, 0.5094554014025195, 0.5835387176914064, 0.6326065302453384, 0.788968432057169, 0.8793551072904952, 1.0]","[0.00158753409816701, 0.0005439902337976369, -0.0017928445330592396, -0.0015426919423736744, -0.001214072124402691, -0.004053602317506114, -0.0033393736758602693, 0.002231138021453862, -0.0011090328847791998, -0.0028546102743985642, 0.0006267241057485726]",0.10317506819633401,0.1
channel_61,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_61.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_61.step,0.1,10,1.0,"[0.0, 0.17429497080637546, 0.2306392265990286, 0.30590630399915597, 0.4849045475832888, 0.5139009827908864, 0.6502603093462902, 0.6873723669688073, 0.8855398654982398, 0.9639943318694483, 1.0]","[-0.004953812011566725, -0.004614580006765644, 0.00180418805669922, 0.0006266801383193309, -0.004734675627939258, 0.002434599612223854, 0.0035214533706918183, -3.582517560691764e-05, -0.00034242559642745033, -0.0049452689116537265, 0.002866497124935993]",0.09009237597686656,0.1
channel_62,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_62.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_62.step,0.1,10,1.0,"[0.0, 0.03892967165487414, 0.09563857324673032, 0.1976575413725426, 0.33288395825403594, 0.38439398940265507, 0.4520517841310412, 0.7380177059352506, 0.8105276706375054, 0.8658033991943493, 1.0]","[0.004635799122221538, 0.0035564212170240365, -0.003123907072349665, 0.0009427269430157996, 0.003781474246555375, -0.001255360635510623, -0.003988938340644151, 0.003109629022399219, -0.00018236448637828397, 0.0006439268035917855, 0.004821442963178445]",0.10927159824444307,0.1
channel_63,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_63.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_63.step,0.1,10,1.0,"[0.0, 0.05862328650395937, 0.12827141030813427, 0.38184002296689973, 0.45359683257429856, 0.4980688870480336, 0.6069410387126777, 0.7938329811547588, 0.8422759055294425, 0.9436676824251166, 1.0]","[-0.004760296444720446, 0.0002045744376722768, -0.0003632428531849894, 0.0019012676957845982, -0.0033660829985054557, 0.0016833074079515382, -0.001232659921251236, 0.0011871477816964206, -0.004599049901272242, -0.00038272802815490607, 0.00022250893982372118]",0.0904794071105591,0.1
channel_64,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_64.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_64.step,0.1,10,1.0,"[0.0, 0.05261973742886064, 0.12484337784923749, 0.19918118747054703, 0.27236015290212084, 0.3056741419648103, 0.6012277359207817, 0.6612064284724598, 0.7577677978555356, 0.9669488799201883, 1.0]","[0.0015166946793499407, 0.00371409086741214, 0.0013423443396672835, -0.0007097387864258729, -0.0006892364236206171, -0.004641011139926412, 0.0003460075128927532, 0.0049354299678684745, 0.004587075259719341, -0.004596007711578369, 0.002057970036294882]",0.10303338935869988,0.1
channel_65,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_65.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_65.step,0.1,10,1.0,"[0.0, 0.043067339117697834, 0.26793839020205107, 0.29829188926795236, 0.48678381314549696, 0.7639374028195394, 0.8035818261588015, 0.8305223941059425, 0.9166087573301785, 0.955624480166562, 1.0]","[0.004157448578787096, 0.0006744811354932332, -0.0010276669852717591, -0.0005498394514600784, -0.004368828292961291, 0.0046875232136159885, -0.0018934581491891725, -0.0031063650832714625, -0.0021395269815960476, 0.00464373194891479, -0.004057139465119931]",0.1083148971575742,0.1
channel_66,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_66.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_66.step,0.1,10,1.0,"[0.0, 0.15471284780518713, 0.187900348071368, 0.3200496517913106, 0.47055920541651064, 0.5202873903604917, 0.6577521860501823, 0.7647781312952259, 0.8120696324624609, 0.9197546870728123, 1.0]","[0.00204838323043181, -0.00017061610528216076, -0.00043596142098154683, -0.0011365854277681823, -0.0013840097042733738, -0.001084931583155686, -0.004102467647488048, -0.004225639147395619, 0.0027986984387231182, -0.0005392710707977392, 0.004306844885446207]",0.10409676646086363,0.1
channel_67,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_67.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_67.step,0.1,10,1.0,"[0.0, 0.08124099106304669, 0.10383541766965196, 0.13989050962918503, 0.17662065110401431, 0.48881605323024074, 0.5415210761596897, 0.5956161310583374, 0.8529384465462424, 0.942227158773764, 1.0]","[-0.004508823562499599, -0.0034639816746224157, -0.0043667152129744195, -0.0030487575890766365, 0.0006856971470373544, 0.004124487962956419, 0.00037218883694339986, 0.001259895566990808, -0.0029813274839045893, 0.0030058362067385026, 0.0011778890850558327]",0.09098235287500081,0.1
channel_68,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_68.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_68.step,0.1,10,1.0,"[0.0, 0.08575869557841126, 0.15115299782478733, 0.23395108322836444, 0.28823165619388, 0.33526232210995677, 0.43662881644592855, 0.49479391548744334, 0.5512145524734482, 0.8711865879989038, 1.0]","[-0.003171912295690235, -0.0017926588104654841, 0.0015319188502281866, 0.0017285339468489352, -0.0006524025319095388, -0.002713543973378854, 0.002219067795126764, -0.003311269583872853, 0.004366696918651268, -0.0031209642096352336, -0.003926876371674796]",0.09365617540861954,0.1
channel_69,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_69.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_69.step,0.1,10,1.0,"[0.0, 0.17846375509003443, 0.23801496860372293, 0.3074714139056566, 0.36759263934283715, 0.5695327616557344, 0.649351059534439, 0.7134280639626799, 0.7411961695128109, 0.961972302875535, 1.0]","[0.0013760898022904993, -0.004491665380515229, 0.004813871012530018, -0.00030994920987327795, 0.003967553715906985, -0.00024438826767065203, -0.004396691814257784, 0.00322213546093807, 0.0014818372966713435, 0.0028175704757394514, -0.0007183013649112672]",0.102752179604581,0.1
channel_70,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_70.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_70.step,0.1,10,1.0,"[0.0, 0.08204583220897113, 0.22716496809825823, 0.3335388332290982, 0.43704086376835394, 0.5917416603845127, 0.6712915024705859, 0.7839543052027049, 0.838854593202745, 0.9117593854173546, 1.0]","[5.762314742741286e-05, 0.002365730931157331, -0.00040290535546407946, -0.0028450485818729957, 0.0024520384278101087, -0.003688448308152901, -0.00301416336468692, 0.0012682498278420865, 0.0024726980019206986, 0.003946878868678151, -0.0022741350258410837]",0.10011524629485483,0.1
channel_71,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_71.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_71.step,0.1,10,1.0,"[0.0, 0.02678411450986047, 0.2217568440813642, 0.2683257248200028, 0.3171846440286426, 0.3480240996177325, 0.4439776960926705, 0.5102214370100311, 0.7646870724138719, 0.9296698909302181, 1.0]","[-0.0014231736847402578, -0.00021595073913322025, -0.0035257404651441423, -0.0022657029787332755, -0.0019166679604715577, -0.0037272380167096084, 0.0005023969190825761, 0.002050281965241929, -0.004300683685231389, -0.00018876898236850227, 0.002822111952677951]",0.09715365263051948,0.1
channel_72,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_72.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_72.step,0.1,10,1.0,"[0.0, 0.20661533027674367, 0.3187707801937966, 0.48261922275735836, 0.6994724924361679, 0.7514252596856896, 0.8396034231014853, 0.8703291224260016, 0.9075650361528952, 0.9417296478874542, 1.0]","[0.0025178070923078163, -0.0018615322788835347, -0.0022719566985416433, -0.00369109669149505, -0.0006117829819805133, -0.00197035371162698, -0.0013072715865903141, -0.002640027373794474, 0.002631554898199005, 0.004300033473547174, -2.0681472111123457e-05]",0.10503561418461563,0.1
channel_73,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_73.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_73.step,0.1,10,1.0,"[0.0, 0.05302774599416747, 0.15209653294457767, 0.30141837557281415, 0.5159370720105453, 0.6010947848862803, 0.6510657900275406, 0.6802413104834681, 0.7023556645618613, 0.9016573202611566, 1.0]","[-0.0009263761213702771, 0.0006816735129136454, 0.0005216270330442706, 0.0033661304103269306, -0.003913428967377376, -0.0027482233389445458, 0.002930049789596304, 0.0034783686722365467, 0.004948242136208678, 0.003729120163870843, 0.0038989900707233106]",0.09814724775725944,0.1
channel_74,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_74.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_74.step,0.1,10,1.0,"[0.0, 0.10316293143723611, 0.22138564372726746, 0.271472951164829, 0.3892427656412044, 0.5780912324160523, 0.6244010258390876, 0.873662607143034, 0.9030420666385008, 0.9645651113073431, 1.0]","[-0.004420546554618702, 0.004492935230092575, -0.000971203914923704, 0.003341208920021082, 0.0018132947268969116, -0.0030807883858891467, -0.0032453775342091225, 0.003119882015105449, -0.002352882893804627, 0.004132851837019759, -0.0035994459531050946]",0.09115890689076261,0.1
channel_75,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_75.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_75.step,0.1,10,1.0,"[0.0, 0.16168053519387754, 0.24231955306289749, 0.3062811095593637, 0.34808964993771746, 0.48881989143579335, 0.5497247141278258, 0.6110258587258169, 0.910893589676685, 0.9358667211307625, 1.0]","[0.002718493432291553, -0.001216819857762144, 0.0033512579108073374, -0.0028692506560099766, -0.004956942243323215, 0.0007116736205574105, 0.004940777724523785, -0.004613556901731155, -0.002920019262915395, 0.0001891464248708419, 0.0030994073644487075]",0.10543698686458311,0.1
channel_76,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_76.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_76.step,0.1,10,1.0,"[0.0, 0.032341773376272295, 0.13912364496659718, 0.2731640988440594, 0.3916177585282573, 0.44906261869707875, 0.5632260796399768, 0.64533022245226, 0.7385128108340178, 0.8880146361557997, 1.0]","[0.0019040195451550147, 0.00482987171535907, -0.0008815655969902627, -0.000966455967508717, 0.004233469677258123, -0.0025412441299494143, 0.002298152463028667, 0.002545731382181347, -0.00402212002554557, -0.0003176859430641596, -0.0029943752867844604]",0.10380803909031003,0.1
channel_77,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_77.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_77.step,0.1,10,1.0,"[0.0, 0.0497456180349647, 0.11093527733048408, 0.13963076569043625, 0.3212121491661441, 0.4889936641417264, 0.7389418649036297, 0.8263942944840074, 0.9314264950985486, 0.9778494988429888, 1.0]","[0.004437983681037113, -0.0009795220184293067, -0.002753105254541263, 0.0034667105050824355, -0.0010080469734220958, -0.0046488318889033355, -0.003380584297503689, 0.0013925034035617003, 0.00282905274171724, -0.002890656115112871, 0.004173955892661422]",0.10887596736207422,0.1
channel_78,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_78.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_78.step,0.1,10,1.0,"[0.0, 0.08894148537029305, 0.16822415656713408, 0.1961889839872111, 0.22671820563457196, 0.4320235769347092, 0.609941166417745, 0.6916509648718184, 0.8939435360240768, 0.9198512362270739, 1.0]","[0.00438511458961066, 0.002283749657464091, -0.0005877725151944195, 0.003766781387517029, 0.00027457630072558973, 0.002447709278167542, 0.003205059438586042, 0.00249352861699006, -0.002121451239518461, -0.0038215609909416897, -0.002616614706379399]",0.10877022917922133,0.1
channel_79,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_79.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_79.step,0.1,10,1.0,"[0.0, 0.05117789693109336, 0.24647011055554657, 0.3228282357723303, 0.4213178427547627, 0.6726625020450182, 0.7611552419422012, 0.7849513395999392, 0.8669031186438088, 0.9611283968657306, 1.0]","[-0.0031146976612583983, 0.0029523225858270954, 0.004606262856288328, 0.0022183633223361345, 0.004178599966257341, 0.004841852649479998, -0.0014794932576076185, 0.0013822355292633691, -0.0002606726236192205, 0.004866287468632302, -0.004061921759922752]",0.09377060467748322,0.1
channel_80,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_80.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_80.step,0.1,10,1.0,"[0.0, 0.022233815098575287, 0.3426473847033529, 0.3823661479168876, 0.5851830739644301, 0.6405369972116158, 0.6931102029691537, 0.7548266103824203, 0.808960471625596, 0.9586233458993962, 1.0]","[0.0010636284021553512, 0.0015848076839329196, 0.0032959540908570496, -0.004755491591179852, -0.0027984210884770037, 0.0021191781058857873, 0.0006352323696953736, -4.394921798856963e-05, -0.0044479004329201965, -0.0015172411653854383, 0.0036510023191064847]",0.1021272568043107,0.1
channel_81,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_81.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_81.step,0.1,10,1.0,"[0.0, 0.022717982659893072, 0.17271395654842456, 0.4451612596838904, 0.47526847501042013, 0.5458221093158806, 0.5863370794924931, 0.6639469424527482, 0.821653032791711, 0.9344611461789545, 1.0]","[0.0003129275481860497, 0.002792699435748008, -0.0025430025700501906, -0.002692536947327831, -0.004728178665024151, 0.0045851529397545245, 0.002100168800546234, 0.001355603540101849, 0.00243994722694991, 0.00031612918695439387, -0.00023866178909589652]",0.10062585509637209,0.1
